RuneID,Level,Type,CostItemID,CostCount,CostMoney,AttributeID,AttributeRate,SpecialAttributeID,SpecialAttributeTIP
161004,3,1,350005-350006,135-70,405,,1.2,,
161004,4,1,350005-350006,165-80,495,,1.3,,
161004,5,1,350005-350006,195-100,585,,1.4,,
161004,6,1,350005-350006,225-110,675,,1.5,,
161004,7,1,350005-350006,255-130,765,,1.6,,
161004,8,1,350005-350006,285-140,855,,1.7,,
161004,9,1,350005-350006,315-160,945,,1.8,,
161004,10,1,350005-350006,345-170,1035,,1.9,,
161004,11,1,350005-350006,390-200,1170,,2,,
161004,12,1,350005-350006,435-220,1305,,2.1,,
161004,13,1,350005-350006,480-240,1440,,2.2,,
161004,14,1,350005-350006,525-260,1575,,2.3,,
161004,15,1,350005-350006,570-290,1710,,2.4,,
161004,16,1,350005-350006,615-310,1845,,2.5,,
161004,17,1,350005-350006,660-330,1980,,2.6,,
161004,18,1,350005-350006,705-350,2115,,2.7,,
161004,19,1,350005-350006,750-380,2250,,2.8,,
161004,20,1,350005-350006-350013,800-410-50,3000,,2.9,,
161004,21,1,350005-350006-350013,850-440-100,3500,,3.1,,
161004,22,1,350005-350006-350013,900-470-150,4000,,3.3,,
161004,23,1,350005-350006-350013,950-500-200,4500,,3.5,,
161004,24,1,350005-350006-350013,1000-530-250,5000,,3.7,,
161004,25,1,,,,,3.9,,
161005,,1,161005,1,,,,,
161005,1,1,350005-350008,75-40,225,,1,,
161005,2,1,350005-350008,105-50,315,,1.1,,
161005,3,1,350005-350008,135-70,405,,1.2,,
161005,4,1,350005-350008,165-80,495,,1.3,,
161005,5,1,350005-350008,195-100,585,,1.4,,
161005,6,1,350005-350008,225-110,675,,1.5,,
161005,7,1,350005-350008,255-130,765,,1.6,,
161005,8,1,350005-350008,285-140,855,,1.7,,
161005,9,1,350005-350008,315-160,945,,1.8,,
161005,10,1,350005-350008,345-170,1035,,1.9,,
161005,11,1,350005-350008,390-200,1170,,2,,
161005,12,1,350005-350008,435-220,1305,,2.1,,
161005,13,1,350005-350008,480-240,1440,,2.2,,
161005,14,1,350005-350008,525-260,1575,,2.3,,
161005,15,1,350005-350008,570-290,1710,,2.4,,
161005,16,1,350005-350008,615-310,1845,,2.5,,
161005,17,1,350005-350008,660-330,1980,,2.6,,
161005,18,1,350005-350008,705-350,2115,,2.7,,
161005,19,1,350005-350008,750-380,2250,,2.8,,
161005,20,1,350005-350008,800-410-50,3000,,2.9,,
161005,21,1,350005-350008-350013,850-440-100,3500,,3.1,,
161005,22,1,350005-350008-350013,900-470-150,4000,,3.3,,
161005,23,1,350005-350008-350013,950-500-200,4500,,3.5,,
161005,24,1,350005-350008-350013,1000-530-250,5000,,3.7,,
161005,25,1,,,,,3.9,,
161006,,1,161006,1,,,,,
161006,1,1,350005-350008,75-40,225,,1,,
161006,2,1,350005-350008,105-50,315,,1.1,,
161006,3,1,350005-350008,135-70,405,,1.2,,
161006,4,1,350005-350008,165-80,495,,1.3,,
161006,5,1,350005-350008,195-100,585,,1.4,,
161006,6,1,350005-350008,225-110,675,,1.5,,
161006,7,1,350005-350008,255-130,765,,1.6,,
161006,8,1,350005-350008,285-140,855,,1.7,,
161006,9,1,350005-350008,315-160,945,,1.8,,
161006,10,1,350005-350008,345-170,1035,,1.9,,
161006,11,1,350005-350008,390-200,1170,,2,,
161006,12,1,350005-350008,435-220,1305,,2.1,,
161006,13,1,350005-350008,480-240,1440,,2.2,,
161006,14,1,350005-350008,525-260,1575,,2.3,,
161006,15,1,350005-350008,570-290,1710,,2.4,,
161006,16,1,350005-350008,615-310,1845,,2.5,,
161006,17,1,350005-350008,660-330,1980,,2.6,,
161006,18,1,350005-350008,705-350,2115,,2.7,,
161006,19,1,350005-350008,750-380,2250,,2.8,,
161006,20,1,350005-350008,800-410-50,3000,,2.9,,
161006,21,1,350005-350008-350013,850-440-100,3500,,3.1,,
161006,22,1,350005-350008-350013,900-470-150,4000,,3.3,,
161006,23,1,350005-350008-350013,950-500-200,4500,,3.5,,
161006,24,1,350005-350008-350013,1000-530-250,5000,,3.7,,
161006,25,1,,,,,3.9,,
161007,,1,161007,1,,,,,
161007,1,1,350005-350007,75-40,225,,1,,
161007,2,1,350005-350007,105-50,315,,1.1,,
161007,3,1,350005-350007,135-70,405,,1.2,,
161007,4,1,350005-350007,165-80,495,,1.3,,
161007,5,1,350005-350007,195-100,585,,1.4,,
161007,6,1,350005-350007,225-110,675,,1.5,,
161007,7,1,350005-350007,255-130,765,,1.6,,
161007,8,1,350005-350007,285-140,855,,1.7,,
161007,9,1,350005-350007,315-160,945,,1.8,,
161007,10,1,350005-350007,345-170,1035,,1.9,,
161007,11,1,350005-350007,390-200,1170,,2,,
161007,12,1,350005-350007,435-220,1305,,2.1,,
161007,13,1,350005-350007,480-240,1440,,2.2,,
161007,14,1,350005-350007,525-260,1575,,2.3,,
161007,15,1,350005-350007,570-290,1710,,2.4,,
161007,16,1,350005-350007,615-310,1845,,2.5,,
161007,17,1,350005-350007,660-330,1980,,2.6,,
161007,18,1,350005-350007,705-350,2115,,2.7,,
161007,19,1,350005-350007,750-380,2250,,2.8,,
161007,20,1,350005-350007-350013,800-410-50,3000,,2.9,,
161007,21,1,350005-350007-350013,850-440-100,3500,,3.1,,
161007,22,1,350005-350007-350013,900-470-150,4000,,3.3,,
161007,23,1,350005-350007-350013,950-500-200,4500,,3.5,,
161007,24,1,350005-350007-350013,1000-530-250,5000,,3.7,,
161007,25,1,,,,,3.9,,
161008,,1,161008,1,,,,,
161008,1,1,350005-350008,75-40,225,,1,,
161008,2,1,350005-350008,105-50,315,,1.1,,
161008,3,1,350005-350008,135-70,405,,1.2,,
161008,4,1,350005-350008,165-80,495,,1.3,,
161008,5,1,350005-350008,195-100,585,,1.4,,
161008,6,1,350005-350008,225-110,675,,1.5,,
161008,7,1,350005-350008,255-130,765,,1.6,,
161008,8,1,350005-350008,285-140,855,,1.7,,
161008,9,1,350005-350008,315-160,945,,1.8,,
161008,10,1,350005-350008,345-170,1035,,1.9,,
161008,11,1,350005-350008,390-200,1170,,2,,
161008,12,1,350005-350008,435-220,1305,,2.1,,
161008,13,1,350005-350008,480-240,1440,,2.2,,
161008,14,1,350005-350008,525-260,1575,,2.3,,
161008,15,1,350005-350008,570-290,1710,,2.4,,
161008,16,1,350005-350008,615-310,1845,,2.5,,
161008,17,1,350005-350008,660-330,1980,,2.6,,
161008,18,1,350005-350008,705-350,2115,,2.7,,
161008,19,1,350005-350008,750-380,2250,,2.8,,
161008,20,1,350005-350008,800-410-50,3000,,2.9,,
161008,21,1,350005-350008-350013,850-440-100,3500,,3.1,,
161008,22,1,350005-350008-350013,900-470-150,4000,,3.3,,
161008,23,1,350005-350008-350013,950-500-200,4500,,3.5,,
161008,24,1,350005-350008-350013,1000-530-250,5000,,3.7,,
161008,25,1,,,,,3.9,,
161009,,1,161009,1,,,,,
161009,1,1,350005-350006,75-40,225,,1,,
161009,2,1,350005-350006,105-50,315,,1.1,,
161009,3,1,350005-350006,135-70,405,,1.2,,
161009,4,1,350005-350006,165-80,495,,1.3,,
161009,5,1,350005-350006,195-100,585,,1.4,,
161009,6,1,350005-350006,225-110,675,,1.5,,
161009,7,1,350005-350006,255-130,765,,1.6,,
161009,8,1,350005-350006,285-140,855,,1.7,,
161009,9,1,350005-350006,315-160,945,,1.8,,
161009,10,1,350005-350006,345-170,1035,,1.9,,
161009,11,1,350005-350006,390-200,1170,,2,,
161009,12,1,350005-350006,435-220,1305,,2.1,,
161009,13,1,350005-350006,480-240,1440,,2.2,,
161009,14,1,350005-350006,525-260,1575,,2.3,,
161009,15,1,350005-350006,570-290,1710,,2.4,,
161009,16,1,350005-350006,615-310,1845,,2.5,,
161009,17,1,350005-350006,660-330,1980,,2.6,,
161009,18,1,350005-350006,705-350,2115,,2.7,,
161009,19,1,350005-350006,750-380,2250,,2.8,,
161009,20,1,350005-350006-350013,800-410-50,3000,,2.9,,
161009,21,1,350005-350006-350013,850-440-100,3500,,3.1,,
161009,22,1,350005-350006-350013,900-470-150,4000,,3.3,,
161009,23,1,350005-350006-350013,950-500-200,4500,,3.5,,
161009,24,1,350005-350006-350013,1000-530-250,5000,,3.7,,
161009,25,1,,,,,3.9,,
161010,,1,161010,1,,,,,
161010,1,1,350005-350008,75-40,225,,1,,
161010,2,1,350005-350008,105-50,315,,1.1,,
161010,3,1,350005-350008,135-70,405,,1.2,,
161010,4,1,350005-350008,165-80,495,,1.3,,
161010,5,1,350005-350008,195-100,585,,1.4,,
161010,6,1,350005-350008,225-110,675,,1.5,,
161010,7,1,350005-350008,255-130,765,,1.6,,
161010,8,1,350005-350008,285-140,855,,1.7,,
161010,9,1,350005-350008,315-160,945,,1.8,,
161010,10,1,350005-350008,345-170,1035,,1.9,,
161010,11,1,350005-350008,390-200,1170,,2,,
161010,12,1,350005-350008,435-220,1305,,2.1,,
161010,13,1,350005-350008,480-240,1440,,2.2,,
161010,14,1,350005-350008,525-260,1575,,2.3,,
161010,15,1,350005-350008,570-290,1710,,2.4,,
161010,16,1,350005-350008,615-310,1845,,2.5,,
161010,17,1,350005-350008,660-330,1980,,2.6,,
161010,18,1,350005-350008,705-350,2115,,2.7,,
161010,19,1,350005-350008,750-380,2250,,2.8,,
161010,20,1,350005-350008,800-410-50,3000,,2.9,,
161010,21,1,350005-350008-350013,850-440-100,3500,,3.1,,
161010,22,1,350005-350008-350013,900-470-150,4000,,3.3,,
161010,23,1,350005-350008-350013,950-500-200,4500,,3.5,,
161010,24,1,350005-350008-350013,1000-530-250,5000,,3.7,,
161010,25,1,,,,,3.9,,
161011,,1,161011,1,,,,,
161011,1,1,350005-350007,75-40,225,,1,,
161011,2,1,350005-350007,105-50,315,,1.1,,
161011,3,1,350005-350007,135-70,405,,1.2,,
161011,4,1,350005-350007,165-80,495,,1.3,,
161011,5,1,350005-350007,195-100,585,,1.4,,
161011,6,1,350005-350007,225-110,675,,1.5,,
161011,7,1,350005-350007,255-130,765,,1.6,,
161011,8,1,350005-350007,285-140,855,,1.7,,
161011,9,1,350005-350007,315-160,945,,1.8,,
161011,10,1,350005-350007,345-170,1035,,1.9,,
161011,11,1,350005-350007,390-200,1170,,2,,
161011,12,1,350005-350007,435-220,1305,,2.1,,
161011,13,1,350005-350007,480-240,1440,,2.2,,
161011,14,1,350005-350007,525-260,1575,,2.3,,
161011,15,1,350005-350007,570-290,1710,,2.4,,
161011,16,1,350005-350007,615-310,1845,,2.5,,
161011,17,1,350005-350007,660-330,1980,,2.6,,
161011,18,1,350005-350007,705-350,2115,,2.7,,
161011,19,1,350005-350007,750-380,2250,,2.8,,
161011,20,1,350005-350007-350013,800-410-50,3000,,2.9,,
161011,21,1,350005-350007-350013,850-440-100,3500,,3.1,,
161011,22,1,350005-350007-350013,900-470-150,4000,,3.3,,
161011,23,1,350005-350007-350013,950-500-200,4500,,3.5,,
161011,24,1,350005-350007-350013,1000-530-250,5000,,3.7,,
161011,25,1,,,,,3.9,,
161012,,1,161012,1,,,,,
161012,1,1,350005-350006,75-40,225,,1,,
161012,2,1,350005-350006,105-50,315,,1.1,,
161012,3,1,350005-350006,135-70,405,,1.2,,
161012,4,1,350005-350006,165-80,495,,1.3,,
161012,5,1,350005-350006,195-100,585,,1.4,,
161012,6,1,350005-350006,225-110,675,,1.5,,
161012,7,1,350005-350006,255-130,765,,1.6,,
161012,8,1,350005-350006,285-140,855,,1.7,,
161012,9,1,350005-350006,315-160,945,,1.8,,
161012,10,1,350005-350006,345-170,1035,,1.9,,
161012,11,1,350005-350006,390-200,1170,,2,,
161012,12,1,350005-350006,435-220,1305,,2.1,,
161012,13,1,350005-350006,480-240,1440,,2.2,,
161012,14,1,350005-350006,525-260,1575,,2.3,,
161012,15,1,350005-350006,570-290,1710,,2.4,,
161012,16,1,350005-350006,615-310,1845,,2.5,,
161012,17,1,350005-350006,660-330,1980,,2.6,,
161012,18,1,350005-350006,705-350,2115,,2.7,,
161012,19,1,350005-350006,750-380,2250,,2.8,,
161012,20,1,350005-350006-350013,800-410-50,3000,,2.9,,
161012,21,1,350005-350006-350013,850-440-100,3500,,3.1,,
161012,22,1,350005-350006-350013,900-470-150,4000,,3.3,,
161012,23,1,350005-350006-350013,950-500-200,4500,,3.5,,
161012,24,1,350005-350006-350013,1000-530-250,5000,,3.7,,
161012,25,1,,,,,3.9,,
161013,,1,161013,1,,,,,
161013,1,1,350005-350006,75-40,225,,1,,
161013,2,1,350005-350006,105-50,315,,1.1,,
161013,3,1,350005-350006,135-70,405,,1.2,,
161013,4,1,350005-350006,165-80,495,,1.3,,
161013,5,1,350005-350006,195-100,585,,1.4,,
161013,6,1,350005-350006,225-110,675,,1.5,,
161013,7,1,350005-350006,255-130,765,,1.6,,
161013,8,1,350005-350006,285-140,855,,1.7,,
161013,9,1,350005-350006,315-160,945,,1.8,,
161013,10,1,350005-350006,345-170,1035,,1.9,,
161013,11,1,350005-350006,390-200,1170,,2,,
161013,12,1,350005-350006,435-220,1305,,2.1,,
161013,13,1,350005-350006,480-240,1440,,2.2,,
161013,14,1,350005-350006,525-260,1575,,2.3,,
161013,15,1,350005-350006,570-290,1710,,2.4,,
161013,16,1,350005-350006,615-310,1845,,2.5,,
161013,17,1,350005-350006,660-330,1980,,2.6,,
161013,18,1,350005-350006,705-350,2115,,2.7,,
161013,19,1,350005-350006,750-380,2250,,2.8,,
161013,20,1,350005-350006-350013,800-410-50,3000,,2.9,,
161013,21,1,350005-350006-350013,850-440-100,3500,,3.1,,
161013,22,1,350005-350006-350013,900-470-150,4000,,3.3,,
161013,23,1,350005-350006-350013,950-500-200,4500,,3.5,,
161013,24,1,350005-350006-350013,1000-530-250,5000,,3.7,,
161013,25,1,,,,,3.9,,
161014,,1,161014,1,,,,,
161014,1,1,350005-350007,75-40,225,,1,,
161014,2,1,350005-350007,105-50,315,,1.1,,
161014,3,1,350005-350007,135-70,405,,1.2,,
161014,4,1,350005-350007,165-80,495,,1.3,,
161014,5,1,350005-350007,195-100,585,,1.4,,
161014,6,1,350005-350007,225-110,675,,1.5,,
161014,7,1,350005-350007,255-130,765,,1.6,,
161014,8,1,350005-350007,285-140,855,,1.7,,
161014,9,1,350005-350007,315-160,945,,1.8,,
161014,10,1,350005-350007,345-170,1035,,1.9,,
161014,11,1,350005-350007,390-200,1170,,2,,
161014,12,1,350005-350007,435-220,1305,,2.1,,
161014,13,1,350005-350007,480-240,1440,,2.2,,
161014,14,1,350005-350007,525-260,1575,,2.3,,
161014,15,1,350005-350007,570-290,1710,,2.4,,
161014,16,1,350005-350007,615-310,1845,,2.5,,
161014,17,1,350005-350007,660-330,1980,,2.6,,
161014,18,1,350005-350007,705-350,2115,,2.7,,
161014,19,1,350005-350007,750-380,2250,,2.8,,
161014,20,1,350005-350007-350013,800-410-50,3000,,2.9,,
161014,21,1,350005-350007-350013,850-440-100,3500,,3.1,,
161014,22,1,350005-350007-350013,900-470-150,4000,,3.3,,
161014,23,1,350005-350007-350013,950-500-200,4500,,3.5,,
161014,24,1,350005-350007-350013,1000-530-250,5000,,3.7,,
161014,25,1,,,,,3.9,,
161015,,1,161015,1,,,,,
161015,1,1,350005-350006,75-40,225,,1,,
161015,2,1,350005-350006,105-50,315,,1.1,,
161015,3,1,350005-350006,135-70,405,,1.2,,
161015,4,1,350005-350006,165-80,495,,1.3,,
161015,5,1,350005-350006,195-100,585,,1.4,,
161015,6,1,350005-350006,225-110,675,,1.5,,
161015,7,1,350005-350006,255-130,765,,1.6,,
161015,8,1,350005-350006,285-140,855,,1.7,,
161015,9,1,350005-350006,315-160,945,,1.8,,
161015,10,1,350005-350006,345-170,1035,,1.9,,
161015,11,1,350005-350006,390-200,1170,,2,,
161015,12,1,350005-350006,435-220,1305,,2.1,,
161015,13,1,350005-350006,480-240,1440,,2.2,,
161015,14,1,350005-350006,525-260,1575,,2.3,,
161015,15,1,350005-350006,570-290,1710,,2.4,,
161015,16,1,350005-350006,615-310,1845,,2.5,,
161015,17,1,350005-350006,660-330,1980,,2.6,,
161015,18,1,350005-350006,705-350,2115,,2.7,,
161015,19,1,350005-350006,750-380,2250,,2.8,,
161015,20,1,350005-350006-350013,800-410-50,3000,,2.9,,
161015,21,1,350005-350006-350013,850-440-100,3500,,3.1,,
161015,22,1,350005-350006-350013,900-470-150,4000,,3.3,,
161015,23,1,350005-350006-350013,950-500-200,4500,,3.5,,
161015,24,1,350005-350006-350013,1000-530-250,5000,,3.7,,
161015,25,1,,,,,3.9,,
161016,,1,161016,1,,,,,
161016,1,1,350005-350008,75-40,225,,1,,
161016,2,1,350005-350008,105-50,315,,1.1,,
161016,3,1,350005-350008,135-70,405,,1.2,,
161016,4,1,350005-350008,165-80,495,,1.3,,
161016,5,1,350005-350008,195-100,585,,1.4,,
161016,6,1,350005-350008,225-110,675,,1.5,,
161016,7,1,350005-350008,255-130,765,,1.6,,
161016,8,1,350005-350008,285-140,855,,1.7,,
161016,9,1,350005-350008,315-160,945,,1.8,,
161016,10,1,350005-350008,345-170,1035,,1.9,,
161016,11,1,350005-350008,390-200,1170,,2,,
161016,12,1,350005-350008,435-220,1305,,2.1,,
161016,13,1,350005-350008,480-240,1440,,2.2,,
161016,14,1,350005-350008,525-260,1575,,2.3,,
161016,15,1,350005-350008,570-290,1710,,2.4,,
161016,16,1,350005-350008,615-310,1845,,2.5,,
161016,17,1,350005-350008,660-330,1980,,2.6,,
161016,18,1,350005-350008,705-350,2115,,2.7,,
161016,19,1,350005-350008,750-380,2250,,2.8,,
161016,20,1,350005-350008,800-410-50,3000,,2.9,,
161016,21,1,350005-350008-350013,850-440-100,3500,,3.1,,
161016,22,1,350005-350008-350013,900-470-150,4000,,3.3,,
161016,23,1,350005-350008-350013,950-500-200,4500,,3.5,,
161016,24,1,350005-350008-350013,1000-530-250,5000,,3.7,,
161016,25,1,,,,,3.9,,
161017,,1,161017,1,,,,,
161017,1,1,350005-350006,75-40,225,,1,,
161017,2,1,350005-350006,105-50,315,,1.1,,
161017,3,1,350005-350006,135-70,405,,1.2,,
161017,4,1,350005-350006,165-80,495,,1.3,,
161017,5,1,350005-350006,195-100,585,,1.4,,
161017,6,1,350005-350006,225-110,675,,1.5,,
161017,7,1,350005-350006,255-130,765,,1.6,,
161017,8,1,350005-350006,285-140,855,,1.7,,
161017,9,1,350005-350006,315-160,945,,1.8,,
161017,10,1,350005-350006,345-170,1035,,1.9,,
161017,11,1,350005-350006,390-200,1170,,2,,
161017,12,1,350005-350006,435-220,1305,,2.1,,
161017,13,1,350005-350006,480-240,1440,,2.2,,
161017,14,1,350005-350006,525-260,1575,,2.3,,
161017,15,1,350005-350006,570-290,1710,,2.4,,
161017,16,1,350005-350006,615-310,1845,,2.5,,
161017,17,1,350005-350006,660-330,1980,,2.6,,
161017,18,1,350005-350006,705-350,2115,,2.7,,
161017,19,1,350005-350006,750-380,2250,,2.8,,
161017,20,1,350005-350006-350013,800-410-50,3000,,2.9,,
161017,21,1,350005-350006-350013,850-440-100,3500,,3.1,,
161017,22,1,350005-350006-350013,900-470-150,4000,,3.3,,
161017,23,1,350005-350006-350013,950-500-200,4500,,3.5,,
161017,24,1,350005-350006-350013,1000-530-250,5000,,3.7,,
161017,25,1,,,,,3.9,,
161018,,1,161018,1,,,,,
161018,1,1,350005-350007,75-40,225,,1,,
161018,2,1,350005-350007,105-50,315,,1.1,,
161018,3,1,350005-350007,135-70,405,,1.2,,
161018,4,1,350005-350007,165-80,495,,1.3,,
161018,5,1,350005-350007,195-100,585,,1.4,,
161018,6,1,350005-350007,225-110,675,,1.5,,
161018,7,1,350005-350007,255-130,765,,1.6,,
161018,8,1,350005-350007,285-140,855,,1.7,,
161018,9,1,350005-350007,315-160,945,,1.8,,
161018,10,1,350005-350007,345-170,1035,,1.9,,
161018,11,1,350005-350007,390-200,1170,,2,,
161018,12,1,350005-350007,435-220,1305,,2.1,,
161018,13,1,350005-350007,480-240,1440,,2.2,,
161018,14,1,350005-350007,525-260,1575,,2.3,,
161018,15,1,350005-350007,570-290,1710,,2.4,,
161018,16,1,350005-350007,615-310,1845,,2.5,,
161018,17,1,350005-350007,660-330,1980,,2.6,,
161018,18,1,350005-350007,705-350,2115,,2.7,,
161018,19,1,350005-350007,750-380,2250,,2.8,,
161018,20,1,350005-350007-350013,800-410-50,3000,,2.9,,
161018,21,1,350005-350007-350013,850-440-100,3500,,3.1,,
161018,22,1,350005-350007-350013,900-470-150,4000,,3.3,,
161018,23,1,350005-350007-350013,950-500-200,4500,,3.5,,
161018,24,1,350005-350007-350013,1000-530-250,5000,,3.7,,
161018,25,1,,,,,3.9,,
161019,,1,161019,1,,,,,
161019,1,1,350005-350008,75-40,225,,1,,
161019,2,1,350005-350008,105-50,315,,1.1,,
161019,3,1,350005-350008,135-70,405,,1.2,,
161019,4,1,350005-350008,165-80,495,,1.3,,
161019,5,1,350005-350008,195-100,585,,1.4,,
161019,6,1,350005-350008,225-110,675,,1.5,,
161019,7,1,350005-350008,255-130,765,,1.6,,
161019,8,1,350005-350008,285-140,855,,1.7,,
161019,9,1,350005-350008,315-160,945,,1.8,,
161019,10,1,350005-350008,345-170,1035,,1.9,,
161019,11,1,350005-350008,390-200,1170,,2,,
161019,12,1,350005-350008,435-220,1305,,2.1,,
161019,13,1,350005-350008,480-240,1440,,2.2,,
161019,14,1,350005-350008,525-260,1575,,2.3,,
161019,15,1,350005-350008,570-290,1710,,2.4,,
161019,16,1,350005-350008,615-310,1845,,2.5,,
161019,17,1,350005-350008,660-330,1980,,2.6,,
161019,18,1,350005-350008,705-350,2115,,2.7,,
161019,19,1,350005-350008,750-380,2250,,2.8,,
161019,20,1,350005-350008,800-410-50,3000,,2.9,,
161019,21,1,350005-350008-350013,850-440-100,3500,,3.1,,
161019,22,1,350005-350008-350013,900-470-150,4000,,3.3,,
161019,23,1,350005-350008-350013,950-500-200,4500,,3.5,,
161019,24,1,350005-350008-350013,1000-530-250,5000,,3.7,,
161019,25,1,,,,,3.9,,
161020,,1,161020,1,,,,,
161020,1,1,350005-350006,75-40,225,,1,,
161020,2,1,350005-350006,105-50,315,,1.1,,
161020,3,1,350005-350006,135-70,405,,1.2,,
161020,4,1,350005-350006,165-80,495,,1.3,,
161020,5,1,350005-350006,195-100,585,,1.4,,
161020,6,1,350005-350006,225-110,675,,1.5,,
161020,7,1,350005-350006,255-130,765,,1.6,,
161020,8,1,350005-350006,285-140,855,,1.7,,
161020,9,1,350005-350006,315-160,945,,1.8,,
161020,10,1,350005-350006,345-170,1035,,1.9,,
161020,11,1,350005-350006,390-200,1170,,2,,
161020,12,1,350005-350006,435-220,1305,,2.1,,
161020,13,1,350005-350006,480-240,1440,,2.2,,
161020,14,1,350005-350006,525-260,1575,,2.3,,
161020,15,1,350005-350006,570-290,1710,,2.4,,
161020,16,1,350005-350006,615-310,1845,,2.5,,
161020,17,1,350005-350006,660-330,1980,,2.6,,
161020,18,1,350005-350006,705-350,2115,,2.7,,
161020,19,1,350005-350006,750-380,2250,,2.8,,
161020,20,1,350005-350006-350013,800-410-50,3000,,2.9,,
161020,21,1,350005-350006-350013,850-440-100,3500,,3.1,,
161020,22,1,350005-350006-350013,900-470-150,4000,,3.3,,
161020,23,1,350005-350006-350013,950-500-200,4500,,3.5,,
161020,24,1,350005-350006-350013,1000-530-250,5000,,3.7,,
161020,25,1,,,,,3.9,,
161021,,1,161021,1,,,,,
161021,1,1,350005-350007,75-40,225,,1,,
161021,2,1,350005-350007,105-50,315,,1.1,,
161021,3,1,350005-350007,135-70,405,,1.2,,
161021,4,1,350005-350007,165-80,495,,1.3,,
161021,5,1,350005-350007,195-100,585,,1.4,,
161021,6,1,350005-350007,225-110,675,,1.5,,
161021,7,1,350005-350007,255-130,765,,1.6,,
161021,8,1,350005-350007,285-140,855,,1.7,,
161021,9,1,350005-350007,315-160,945,,1.8,,
161021,10,1,350005-350007,345-170,1035,,1.9,,
161021,11,1,350005-350007,390-200,1170,,2,,
161021,12,1,350005-350007,435-220,1305,,2.1,,
161021,13,1,350005-350007,480-240,1440,,2.2,,
161021,14,1,350005-350007,525-260,1575,,2.3,,
161021,15,1,350005-350007,570-290,1710,,2.4,,
161021,16,1,350005-350007,615-310,1845,,2.5,,
161021,17,1,350005-350007,660-330,1980,,2.6,,
161021,18,1,350005-350007,705-350,2115,,2.7,,
161021,19,1,350005-350007,750-380,2250,,2.8,,
161021,20,1,350005-350007-350013,800-410-50,3000,,2.9,,
161021,21,1,350005-350007-350013,850-440-100,3500,,3.1,,
161021,22,1,350005-350007-350013,900-470-150,4000,,3.3,,
161021,23,1,350005-350007-350013,950-500-200,4500,,3.5,,
161021,24,1,350005-350007-350013,1000-530-250,5000,,3.7,,
161021,25,1,,,,,3.9,,
161022,,1,161022,1,,,,,
161022,1,1,350005-350008,75-40,225,,1,,
161022,2,1,350005-350008,105-50,315,,1.1,,
161022,3,1,350005-350008,135-70,405,,1.2,,
161022,4,1,350005-350008,165-80,495,,1.3,,
161022,5,1,350005-350008,195-100,585,,1.4,,
161022,6,1,350005-350008,225-110,675,,1.5,,
161022,7,1,350005-350008,255-130,765,,1.6,,
161022,8,1,350005-350008,285-140,855,,1.7,,
161022,9,1,350005-350008,315-160,945,,1.8,,
161022,10,1,350005-350008,345-170,1035,,1.9,,
161022,11,1,350005-350008,390-200,1170,,2,,
161022,12,1,350005-350008,435-220,1305,,2.1,,
161022,13,1,350005-350008,480-240,1440,,2.2,,
161022,14,1,350005-350008,525-260,1575,,2.3,,
161022,15,1,350005-350008,570-290,1710,,2.4,,
161022,16,1,350005-350008,615-310,1845,,2.5,,
161022,17,1,350005-350008,660-330,1980,,2.6,,
161022,18,1,350005-350008,705-350,2115,,2.7,,
161022,19,1,350005-350008,750-380,2250,,2.8,,
161022,20,1,350005-350008,800-410-50,3000,,2.9,,
161022,21,1,350005-350008-350013,850-440-100,3500,,3.1,,
161022,22,1,350005-350008-350013,900-470-150,4000,,3.3,,
161022,23,1,350005-350008-350013,950-500-200,4500,,3.5,,
161022,24,1,350005-350008-350013,1000-530-250,5000,,3.7,,
161022,25,1,,,,,3.9,,
161090,,1,161090,1,,,,,
161090,1,1,350005-350006,75-40,225,,1,,
161090,2,1,350005-350006,105-50,315,,1.1,,
161090,3,1,350005-350006,135-70,405,,1.2,,
161090,4,1,350005-350006,165-80,495,,1.3,,
161090,5,1,350005-350006,195-100,585,,1.4,,
161090,6,1,350005-350006,225-110,675,,1.5,,
161090,7,1,350005-350006,255-130,765,,1.6,,
161090,8,1,350005-350006,285-140,855,,1.7,,
161090,9,1,350005-350006,315-160,945,,1.8,,
161090,10,1,350005-350006,345-170,1035,,1.9,,
161090,11,1,350005-350006,390-200,1170,,2,,
161090,12,1,350005-350006,435-220,1305,,2.1,,
161090,13,1,350005-350006,480-240,1440,,2.2,,
161090,14,1,350005-350006,525-260,1575,,2.3,,
161090,15,1,350005-350006,570-290,1710,,2.4,,
161090,16,1,350005-350006,615-310,1845,,2.5,,
161090,17,1,350005-350006,660-330,1980,,2.6,,
161090,18,1,350005-350006,705-350,2115,,2.7,,
161090,19,1,350005-350006,750-380,2250,,2.8,,
161090,20,1,350005-350006-350013,800-410-50,3000,,2.9,,
161090,21,1,350005-350006-350013,850-440-100,3500,,3.1,,
161090,22,1,350005-350006-350013,900-470-150,4000,,3.3,,
161090,23,1,350005-350006-350013,950-500-200,4500,,3.5,,
161090,24,1,350005-350006-350013,1000-530-250,5000,,3.7,,
161090,25,1,,,,,3.9,,
161091,,1,161091,1,,,,,
161091,1,1,350005-350007,75-40,225,,1,,
161091,2,1,350005-350007,105-50,315,,1.1,,
161091,3,1,350005-350007,135-70,405,,1.2,,
161091,4,1,350005-350007,165-80,495,,1.3,,
161091,5,1,350005-350007,195-100,585,,1.4,,
