ID,SkillID,Index,PreIndex,PetClassNeed,FriendValueNeed,PetFractionCost,MoneyCost,LightCost,DarkCost,FireCost,IceCost,WindCost,ThunderCost,RainbowCost,AutoLearn
16,302013,73,59,7,560,40,3000,,,,,,,30,
16,302014,74,60,7,560,40,7000,,,,,,,70,
16,302015,75,61,7,690,60,9000,,,,,,,100,
16,302016,76,62,7,690,60,4000,,,,,,,100,
16,302017,77,62,7,690,60,4000,,,,,,,100,
16,302018,78,66,7,690,60,4000,,,,,,,100,
16,302019,79,66,7,690,60,4000,,,,,,,100,
16,302020,80,67,7,690,60,9000,,,,,,,100,
16,302021,81,69,7,690,60,4000,,,,,,,100,
16,302022,82,69,7,690,60,4000,,,,,,,100,
16,302023,83,71,7,690,60,9000,,,,,,,100,
16,302024,84,72,7,690,60,9000,,,,,,,100,
16,302025,85,74,7,690,60,4000,,,,,,,100,
16,302026,86,74,7,690,60,4000,,,,,,,100,
16,302027,87,75,7,820,67,4000,,,,,,,100,
16,302028,88,75,7,820,67,4000,,,,,,,100,
16,302029,89,77,7,820,67,10000,,,,,,,200,
16,302030,90,78,7,820,67,4000,,,,,,,100,
16,302031,91,79,7,820,67,10000,,,,,,,200,
16,302032,92,80,7,820,67,4000,,,,,,,100,
16,302033,93,80,7,820,67,4000,,,,,,,100,
16,302034,94,81,7,820,67,10000,,,,,,,200,
16,302035,95,82,7,820,67,4000,,,,,,,100,
16,302036,96,83,7,820,67,4000,,,,,,,100,
16,302037,97,83,7,820,67,4000,,,,,,,100,
16,302038,98,84,7,820,67,4000,,,,,,,100,
16,302039,99,84,7,820,67,4000,,,,,,,100,
16,302040,100,85,7,820,67,10000,,,,,,,200,
17,102001,1,,,,,,,,,,,,,1
17,102002,2,,,,,300,,,,,,,4,
17,102003,3,,,,,300,,,,,,,4,
17,102004,4,,,,,300,,,,,,,4,
17,102005,5,1,,,,600,,,,,,,8,
17,102006,6,3,,,,600,,,,,,,8,
17,102007,7,4,,,,300,,,,,,,4,
17,102008,8,5,,40,15,400,,,,,,,8,
17,102009,9,5,,40,15,400,,,,,,,8,
17,102010,10,2,,40,15,700,,,,,,,20,
17,102011,11,6,,40,15,400,,,,,,,8,
17,102012,12,6,,40,15,400,,,,,,,8,
17,102013,13,7,,40,15,700,,,,,,,20,
17,102014,14,9,,70,17,300,,,,,,,10,
17,102015,15,10,,70,17,800,,,,,,,30,
17,102016,16,10,,70,17,300,,,,,,,10,
17,102017,17,11,,70,17,800,,,,,,,30,
17,102018,18,13,,70,17,300,,,,,,,10,
17,102019,19,13,,70,17,300,,,,,,,10,
17,102020,20,8,,70,17,800,,,,,,,30,
17,202001,21,20,4,120,15,2000,,,,,,,20,
17,202002,22,20,4,120,15,2000,,,,,,,20,
17,202003,23,14,4,120,15,2000,,,,,,,20,
17,202004,24,15,4,120,15,2000,,,,,,,20,
17,202005,25,15,4,120,15,2000,,,,,,,20,
17,202006,26,16,4,120,15,2000,,,,,,,20,
17,202007,27,17,4,120,15,2000,,,,,,,20,
17,202008,28,17,4,120,15,2000,,,,,,,20,
17,202009,29,18,4,120,15,3000,,,,,,,30,
17,202010,30,19,4,120,15,2000,,,,,,,20,
17,202011,31,21,4,120,15,3000,,,,,,,30,
17,202012,32,23,4,120,15,3000,,,,,,,30,
17,202013,33,24,4,120,15,2000,,,,,,,20,
17,202014,34,26,4,120,15,3000,,,,,,,30,
17,202015,35,31,4,250,23,2000,,,,,,,30,
17,202016,36,31,4,250,23,2000,,,,,,,30,
17,202017,37,22,4,250,23,4000,,,,,,,70,
17,202018,38,32,4,250,23,2000,,,,,,,30,
17,202019,39,32,4,250,23,2000,,,,,,,30,
17,202020,40,33,4,250,23,4000,,,,,,,70,
17,202021,41,25,4,250,23,4000,,,,,,,70,
17,202022,42,34,4,250,23,2000,,,,,,,30,
17,202023,43,34,4,250,23,2000,,,,,,,30,
17,202024,44,28,4,250,23,4000,,,,,,,70,
17,202025,45,29,4,250,23,2000,,,,,,,30,
17,202026,46,29,4,250,23,2000,,,,,,,30,
17,202027,47,37,4,400,25,2000,,,,,,,50,
17,202028,48,37,4,400,25,2000,,,,,,,50,
17,202029,49,38,4,400,25,5000,,,,,,,110,
17,202030,50,39,4,400,25,5000,,,,,,,110,
17,202031,51,40,4,400,25,2000,,,,,,,50,
17,202032,52,40,4,400,25,2000,,,,,,,50,
17,202033,53,41,4,400,25,2000,,,,,,,50,
17,202034,54,41,4,400,25,2000,,,,,,,50,
17,202035,55,43,4,400,25,5000,,,,,,,110,
17,202036,56,44,4,400,25,2000,,,,,,,50,
17,202037,57,44,4,400,25,2000,,,,,,,50,
17,202038,58,45,4,400,25,5000,,,,,,,110,
17,202039,59,46,4,400,25,5000,,,,,,,110,
17,202040,60,35,4,400,25,5000,,,,,,,110,
17,302001,61,60,7,560,40,3000,,,,,,,30,
17,302002,62,47,7,560,40,7000,,,,,,,70,
17,302003,63,49,7,560,40,3000,,,,,,,30,
17,302004,64,49,7,560,40,3000,,,,,,,30,
17,302005,65,50,7,560,40,3000,,,,,,,30,
17,302006,66,50,7,560,40,7000,,,,,,,70,
17,302007,67,55,7,560,40,3000,,,,,,,30,
17,302008,68,55,7,560,40,3000,,,,,,,30,
17,302009,69,56,7,560,40,7000,,,,,,,70,
17,302010,70,58,7,560,40,3000,,,,,,,30,
17,302011,71,58,7,560,40,3000,,,,,,,30,
17,302012,72,59,7,560,40,3000,,,,,,,30,
17,302013,73,59,7,560,40,3000,,,,,,,30,
17,302014,74,60,7,560,40,7000,,,,,,,70,
17,302015,75,61,7,690,60,9000,,,,,,,100,
17,302016,76,62,7,690,60,4000,,,,,,,100,
17,302017,77,62,7,690,60,4000,,,,,,,100,
17,302018,78,66,7,690,60,4000,,,,,,,100,
17,302019,79,66,7,690,60,4000,,,,,,,100,
17,302020,80,67,7,690,60,9000,,,,,,,100,
17,302021,81,69,7,690,60,4000,,,,,,,100,
17,302022,82,69,7,690,60,4000,,,,,,,100,
17,302023,83,71,7,690,60,9000,,,,,,,100,
17,302024,84,72,7,690,60,9000,,,,,,,100,
17,302025,85,74,7,690,60,4000,,,,,,,100,
17,302026,86,74,7,690,60,4000,,,,,,,100,
17,302027,87,75,7,820,67,4000,,,,,,,100,
17,302028,88,75,7,820,67,4000,,,,,,,100,
17,302029,89,77,7,820,67,10000,,,,,,,200,
17,302030,90,78,7,820,67,4000,,,,,,,100,
17,302031,91,79,7,820,67,10000,,,,,,,200,
17,302032,92,80,7,820,67,4000,,,,,,,100,
17,302033,93,80,7,820,67,4000,,,,,,,100,
17,302034,94,81,7,820,67,10000,,,,,,,200,
17,302035,95,82,7,820,67,4000,,,,,,,100,
17,302036,96,83,7,820,67,4000,,,,,,,100,
17,302037,97,83,7,820,67,4000,,,,,,,100,
17,302038,98,84,7,820,67,4000,,,,,,,100,
17,302039,99,84,7,820,67,4000,,,,,,,100,
17,302040,100,85,7,820,67,10000,,,,,,,200,
18,102001,1,,,,,,,,,,,,,1
18,102002,2,,,,,300,,,,,,,4,
18,102003,3,,,,,300,,,,,,,4,
18,102004,4,,,,,300,,,,,,,4,
18,102005,5,1,,,,600,,,,,,,8,
18,102006,6,3,,,,600,,,,,,,8,
18,102007,7,4,,,,300,,,,,,,4,
18,102008,8,5,,40,15,400,,,,,,,8,
18,102009,9,5,,40,15,400,,,,,,,8,
18,102010,10,2,,40,15,700,,,,,,,20,
18,102011,11,6,,40,15,400,,,,,,,8,
18,102012,12,6,,40,15,400,,,,,,,8,
18,102013,13,7,,40,15,700,,,,,,,20,
18,102014,14,9,,70,17,300,,,,,,,10,
18,102015,15,10,,70,17,800,,,,,,,30,
18,102016,16,10,,70,17,300,,,,,,,10,
18,102017,17,11,,70,17,800,,,,,,,30,
18,102018,18,13,,70,17,300,,,,,,,10,
18,102019,19,13,,70,17,300,,,,,,,10,
18,102020,20,8,,70,17,800,,,,,,,30,
18,202001,21,20,4,120,15,2000,,,,,,,20,
18,202002,22,20,4,120,15,2000,,,,,,,20,
18,202003,23,14,4,120,15,2000,,,,,,,20,
18,202004,24,15,4,120,15,2000,,,,,,,20,
18,202005,25,15,4,120,15,2000,,,,,,,20,
18,202006,26,16,4,120,15,2000,,,,,,,20,
18,202007,27,17,4,120,15,2000,,,,,,,20,
18,202008,28,17,4,120,15,2000,,,,,,,20,
18,202009,29,18,4,120,15,3000,,,,,,,30,
18,202010,30,19,4,120,15,2000,,,,,,,20,
18,202011,31,21,4,120,15,3000,,,,,,,30,
18,202012,32,23,4,120,15,3000,,,,,,,30,
18,202013,33,24,4,120,15,2000,,,,,,,20,
18,202014,34,26,4,120,15,3000,,,,,,,30,
18,202015,35,31,4,250,23,2000,,,,,,,30,
18,202016,36,31,4,250,23,2000,,,,,,,30,
18,202017,37,22,4,250,23,4000,,,,,,,70,
18,202018,38,32,4,250,23,2000,,,,,,,30,
18,202019,39,32,4,250,23,2000,,,,,,,30,
18,202020,40,33,4,250,23,4000,,,,,,,70,
18,202021,41,25,4,250,23,4000,,,,,,,70,
18,202022,42,34,4,250,23,2000,,,,,,,30,
18,202023,43,34,4,250,23,2000,,,,,,,30,
18,202024,44,28,4,250,23,4000,,,,,,,70,
18,202025,45,29,4,250,23,2000,,,,,,,30,
18,202026,46,29,4,250,23,2000,,,,,,,30,
18,202027,47,37,4,400,25,2000,,,,,,,50,
18,202028,48,37,4,400,25,2000,,,,,,,50,
18,202029,49,38,4,400,25,5000,,,,,,,110,
18,202030,50,39,4,400,25,5000,,,,,,,110,
18,202031,51,40,4,400,25,2000,,,,,,,50,
18,202032,52,40,4,400,25,2000,,,,,,,50,
18,202033,53,41,4,400,25,2000,,,,,,,50,
18,202034,54,41,4,400,25,2000,,,,,,,50,
18,202035,55,43,4,400,25,5000,,,,,,,110,
18,202036,56,44,4,400,25,2000,,,,,,,50,
18,202037,57,44,4,400,25,2000,,,,,,,50,
18,202038,58,45,4,400,25,5000,,,,,,,110,
18,202039,59,46,4,400,25,5000,,,,,,,110,
18,202040,60,35,4,400,25,5000,,,,,,,110,
18,302001,61,60,7,560,40,3000,,,,,,,30,
18,302002,62,47,7,560,40,7000,,,,,,,70,
18,302003,63,49,7,560,40,3000,,,,,,,30,
18,302004,64,49,7,560,40,3000,,,,,,,30,
18,302005,65,50,7,560,40,3000,,,,,,,30,
18,302006,66,50,7,560,40,7000,,,,,,,70,
18,302007,67,55,7,560,40,3000,,,,,,,30,
18,302008,68,55,7,560,40,3000,,,,,,,30,
18,302009,69,56,7,560,40,7000,,,,,,,70,
18,302010,70,58,7,560,40,3000,,,,,,,30,
18,302011,71,58,7,560,40,3000,,,,,,,30,
18,302012,72,59,7,560,40,3000,,,,,,,30,
18,302013,73,59,7,560,40,3000,,,,,,,30,
18,302014,74,60,7,560,40,7000,,,,,,,70,
18,302015,75,61,7,690,60,9000,,,,,,,100,
18,302016,76,62,7,690,60,4000,,,,,,,100,
18,302017,77,62,7,690,60,4000,,,,,,,100,
18,302018,78,66,7,690,60,4000,,,,,,,100,
18,302019,79,66,7,690,60,4000,,,,,,,100,
18,302020,80,67,7,690,60,9000,,,,,,,100,
18,302021,81,69,7,690,60,4000,,,,,,,100,
18,302022,82,69,7,690,60,4000,,,,,,,100,
18,302023,83,71,7,690,60,9000,,,,,,,100,
18,302024,84,72,7,690,60,9000,,,,,,,100,
18,302025,85,74,7,690,60,4000,,,,,,,100,
18,302026,86,74,7,690,60,4000,,,,,,,100,
18,302027,87,75,7,820,67,4000,,,,,,,100,
18,302028,88,75,7,820,67,4000,,,,,,,100,
18,302029,89,77,7,820,67,10000,,,,,,,200,
18,302030,90,78,7,820,67,4000,,,,,,,100,
18,302031,91,79,7,820,67,10000,,,,,,,200,
18,302032,92,80,7,820,67,4000,,,,,,,100,
18,302033,93,80,7,820,67,4000,,,,,,,100,
18,302034,94,81,7,820,67,10000,,,,,,,200,
18,302035,95,82,7,820,67,4000,,,,,,,100,
18,302036,96,83,7,820,67,4000,,,,,,,100,
18,302037,97,83,7,820,67,4000,,,,,,,100,
18,302038,98,84,7,820,67,4000,,,,,,,100,
18,302039,99,84,7,820,67,4000,,,,,,,100,
18,302040,100,85,7,820,67,10000,,,,,,,200,
