ID,Type,Group,NameKey,ItemIDs,SpecialItemIDs,Count,DropID,ExtraDropIDs,PriceItemID,Price,PrefabID,PrevStepID,IAPID,ResetType,ResetInterval,BuyLimit,LoginHourLimit,FreeInterval,FreeCumulative,FreeBuyLimit,BeginFree,VipLevel,ValueFunction,Value,Activity,VersionControls
1813,5,104,T_NewStore_NameKey_1741,162,,1,,,11,225,,,,,1,1,,,,,,,,,,271-118
1814,5,104,T_NewStore_NameKey_1742,163,,1,,,11,225,,,,,1,1,,,,,,,,,,271-118
1815,5,104,T_NewStore_NameKey_1743,164,,1,,,11,150,,,,,1,1,,,,,,,,,,271-118
1816,5,104,T_NewStore_NameKey_1744,165,,1,,,11,75,,,,,1,1,,,,,,,,,,271-118
1817,5,104,T_NewStore_NameKey_1745,166,,1,,,11,225,,,,,1,1,,,,,,,,,,271-118
1818,5,104,T_NewStore_NameKey_1736,171,,1,,,11,75,,,,,1,1,,,,,,,,,,271-120
1819,5,104,T_NewStore_NameKey_1737,172,,1,,,11,375,,,,,1,1,,,,,,,,,,271-120
1820,5,104,T_NewStore_NameKey_1738,173,,1,,,11,225,,,,,1,1,,,,,,,,,,271-120
1821,5,104,T_NewStore_NameKey_1739,174,,1,,,11,225,,,,,1,1,,,,,,,,,,271-120
1822,5,104,T_NewStore_NameKey_1788,175,,1,,,11,225,,,,,1,1,,,,,,,,,,271-120
1823,5,104,T_NewStore_NameKey_1789,176,,1,,,11,225,,,,,1,1,,,,,,,,,,271-120
1824,5,104,T_NewStore_NameKey_1790,177,,1,,,11,225,,,,,1,1,,,,,,,,,,271-120
1825,5,104,T_NewStore_NameKey_1791,178,,1,,,11,225,,,,,1,1,,,,,,,,,,271-120
1826,5,104,T_NewStore_NameKey_1740,179,,1,,,11,225,,,,,1,1,,,,,,,,,,271-120
1827,5,104,T_NewStore_NameKey_1741,180,,1,,,11,225,,,,,1,1,,,,,,,,,,271-120
1828,5,104,T_NewStore_NameKey_1742,181,,1,,,11,225,,,,,1,1,,,,,,,,,,271-120
1829,5,104,T_NewStore_NameKey_1743,182,,1,,,11,150,,,,,1,1,,,,,,,,,,271-120
1830,5,104,T_NewStore_NameKey_1744,183,,1,,,11,75,,,,,1,1,,,,,,,,,,271-120
1831,5,104,T_NewStore_NameKey_1745,184,,1,,,11,225,,,,,1,1,,,,,,,,,,271-120
1832,5,104,T_NewStore_NameKey_1736,185,,1,,,11,75,,,,,1,1,,,,,,,,,,271-122
1833,5,104,T_NewStore_NameKey_1737,186,,1,,,11,375,,,,,1,1,,,,,,,,,,271-122
1834,5,104,T_NewStore_NameKey_1738,187,,1,,,11,225,,,,,1,1,,,,,,,,,,271-122
1835,5,104,T_NewStore_NameKey_1739,188,,1,,,11,225,,,,,1,1,,,,,,,,,,271-122
1836,5,104,T_NewStore_NameKey_1788,189,,1,,,11,225,,,,,1,1,,,,,,,,,,271-122
1837,5,104,T_NewStore_NameKey_1789,190,,1,,,11,225,,,,,1,1,,,,,,,,,,271-122
1838,5,104,T_NewStore_NameKey_1790,191,,1,,,11,225,,,,,1,1,,,,,,,,,,271-122
1839,5,104,T_NewStore_NameKey_1791,192,,1,,,11,225,,,,,1,1,,,,,,,,,,271-122
1840,5,104,T_NewStore_NameKey_1740,193,,1,,,11,225,,,,,1,1,,,,,,,,,,271-122
1841,5,104,T_NewStore_NameKey_1741,194,,1,,,11,225,,,,,1,1,,,,,,,,,,271-122
1842,5,104,T_NewStore_NameKey_1742,195,,1,,,11,225,,,,,1,1,,,,,,,,,,271-122
1843,5,104,T_NewStore_NameKey_1743,196,,1,,,11,150,,,,,1,1,,,,,,,,,,271-122
1844,5,104,T_NewStore_NameKey_1744,197,,1,,,11,75,,,,,1,1,,,,,,,,,,271-122
1845,5,104,T_NewStore_NameKey_1745,198,,1,,,11,225,,,,,1,1,,,,,,,,,,271-122
1849,5,104,T_NewStore_NameKey_1736,199,,1,,,11,75,,,,,1,1,,,,,,,,,,271-124
1850,5,104,T_NewStore_NameKey_1737,200,,1,,,11,375,,,,,1,1,,,,,,,,,,271-124
1851,5,104,T_NewStore_NameKey_1738,201,,1,,,11,225,,,,,1,1,,,,,,,,,,271-124
1852,5,104,T_NewStore_NameKey_1739,202,,1,,,11,225,,,,,1,1,,,,,,,,,,271-124
1853,5,104,T_NewStore_NameKey_1788,203,,1,,,11,225,,,,,1,1,,,,,,,,,,271-124
1854,5,104,T_NewStore_NameKey_1789,204,,1,,,11,225,,,,,1,1,,,,,,,,,,271-124
1855,5,104,T_NewStore_NameKey_1790,205,,1,,,11,225,,,,,1,1,,,,,,,,,,271-124
1856,5,104,T_NewStore_NameKey_1791,206,,1,,,11,225,,,,,1,1,,,,,,,,,,271-124
1857,5,104,T_NewStore_NameKey_1740,207,,1,,,11,225,,,,,1,1,,,,,,,,,,271-124
1858,5,104,T_NewStore_NameKey_1741,208,,1,,,11,225,,,,,1,1,,,,,,,,,,271-124
1859,5,104,T_NewStore_NameKey_1742,209,,1,,,11,225,,,,,1,1,,,,,,,,,,271-124
1860,5,104,T_NewStore_NameKey_1743,210,,1,,,11,150,,,,,1,1,,,,,,,,,,271-124
1861,5,104,T_NewStore_NameKey_1744,211,,1,,,11,75,,,,,1,1,,,,,,,,,,271-124
1862,5,104,T_NewStore_NameKey_1745,212,,1,,,11,225,,,,,1,1,,,,,,,,,,271-124
1863,5,104,T_NewStore_NameKey_1736,213,,1,,,11,75,,,,,1,1,,,,,,,,,,271-123
1864,5,104,T_NewStore_NameKey_1737,214,,1,,,11,375,,,,,1,1,,,,,,,,,,271-123
1865,5,104,T_NewStore_NameKey_1738,215,,1,,,11,225,,,,,1,1,,,,,,,,,,271-123
1866,5,104,T_NewStore_NameKey_1739,216,,1,,,11,225,,,,,1,1,,,,,,,,,,271-123
1867,5,104,T_NewStore_NameKey_1788,217,,1,,,11,225,,,,,1,1,,,,,,,,,,271-123
1868,5,104,T_NewStore_NameKey_1789,218,,1,,,11,225,,,,,1,1,,,,,,,,,,271-123
1869,5,104,T_NewStore_NameKey_1790,219,,1,,,11,225,,,,,1,1,,,,,,,,,,271-123
1870,5,104,T_NewStore_NameKey_1791,220,,1,,,11,225,,,,,1,1,,,,,,,,,,271-123
1871,5,104,T_NewStore_NameKey_1740,221,,1,,,11,225,,,,,1,1,,,,,,,,,,271-123
1872,5,104,T_NewStore_NameKey_1741,222,,1,,,11,225,,,,,1,1,,,,,,,,,,271-123
1873,5,104,T_NewStore_NameKey_1742,223,,1,,,11,225,,,,,1,1,,,,,,,,,,271-123
1874,5,104,T_NewStore_NameKey_1743,224,,1,,,11,150,,,,,1,1,,,,,,,,,,271-123
1875,5,104,T_NewStore_NameKey_1744,225,,1,,,11,75,,,,,1,1,,,,,,,,,,271-123
1876,5,104,T_NewStore_NameKey_1745,226,,1,,,11,225,,,,,1,1,,,,,,,,,,271-123
1877,5,104,T_NewStore_NameKey_1736,227,,1,,,11,75,,,,,1,1,,,,,,,,,,271-125
1878,5,104,T_NewStore_NameKey_1737,228,,1,,,11,375,,,,,1,1,,,,,,,,,,271-125
1879,5,104,T_NewStore_NameKey_1738,229,,1,,,11,225,,,,,1,1,,,,,,,,,,271-125
1880,5,104,T_NewStore_NameKey_1739,230,,1,,,11,225,,,,,1,1,,,,,,,,,,271-125
1881,5,104,T_NewStore_NameKey_1788,231,,1,,,11,225,,,,,1,1,,,,,,,,,,271-125
1882,5,104,T_NewStore_NameKey_1789,232,,1,,,11,225,,,,,1,1,,,,,,,,,,271-125
1883,5,104,T_NewStore_NameKey_1790,233,,1,,,11,225,,,,,1,1,,,,,,,,,,271-125
1884,5,104,T_NewStore_NameKey_1791,234,,1,,,11,225,,,,,1,1,,,,,,,,,,271-125
1885,5,104,T_NewStore_NameKey_1740,235,,1,,,11,225,,,,,1,1,,,,,,,,,,271-125
1886,5,104,T_NewStore_NameKey_1741,236,,1,,,11,225,,,,,1,1,,,,,,,,,,271-125
1887,5,104,T_NewStore_NameKey_1742,237,,1,,,11,225,,,,,1,1,,,,,,,,,,271-125
1888,5,104,T_NewStore_NameKey_1743,238,,1,,,11,150,,,,,1,1,,,,,,,,,,271-125
1889,5,104,T_NewStore_NameKey_1744,239,,1,,,11,75,,,,,1,1,,,,,,,,,,271-125
1890,5,104,T_NewStore_NameKey_1745,240,,1,,,11,225,,,,,1,1,,,,,,,,,,271-125
1891,5,104,T_NewStore_NameKey_1736,241,,1,,,11,75,,,,,1,1,,,,,,,,,,271-127
1892,5,104,T_NewStore_NameKey_1737,242,,1,,,11,375,,,,,1,1,,,,,,,,,,271-127
1893,5,104,T_NewStore_NameKey_1738,243,,1,,,11,225,,,,,1,1,,,,,,,,,,271-127
1894,5,104,T_NewStore_NameKey_1739,244,,1,,,11,225,,,,,1,1,,,,,,,,,,271-127
1895,5,104,T_NewStore_NameKey_1788,245,,1,,,11,225,,,,,1,1,,,,,,,,,,271-127
1896,5,104,T_NewStore_NameKey_1789,246,,1,,,11,225,,,,,1,1,,,,,,,,,,271-127
1897,5,104,T_NewStore_NameKey_1790,247,,1,,,11,225,,,,,1,1,,,,,,,,,,271-127
1898,5,104,T_NewStore_NameKey_1791,248,,1,,,11,225,,,,,1,1,,,,,,,,,,271-127
1899,5,104,T_NewStore_NameKey_1740,249,,1,,,11,225,,,,,1,1,,,,,,,,,,271-127
1900,5,104,T_NewStore_NameKey_1741,250,,1,,,11,225,,,,,1,1,,,,,,,,,,271-127
1901,5,104,T_NewStore_NameKey_1742,251,,1,,,11,225,,,,,1,1,,,,,,,,,,271-127
1902,5,104,T_NewStore_NameKey_1743,252,,1,,,11,150,,,,,1,1,,,,,,,,,,271-127
1903,5,104,T_NewStore_NameKey_1744,253,,1,,,11,75,,,,,1,1,,,,,,,,,,271-127
1904,5,104,T_NewStore_NameKey_1745,254,,1,,,11,225,,,,,1,1,,,,,,,,,,271-127
1905,5,104,T_NewStore_NameKey_1736,255,,1,,,11,75,,,,,1,1,,,,,,,,,,271-128
1906,5,104,T_NewStore_NameKey_1737,256,,1,,,11,375,,,,,1,1,,,,,,,,,,271-128
1907,5,104,T_NewStore_NameKey_1738,257,,1,,,11,225,,,,,1,1,,,,,,,,,,271-128
1908,5,104,T_NewStore_NameKey_1739,258,,1,,,11,225,,,,,1,1,,,,,,,,,,271-128
1909,5,104,T_NewStore_NameKey_1788,259,,1,,,11,225,,,,,1,1,,,,,,,,,,271-128
1910,5,104,T_NewStore_NameKey_1789,260,,1,,,11,225,,,,,1,1,,,,,,,,,,271-128
1911,5,104,T_NewStore_NameKey_1790,261,,1,,,11,225,,,,,1,1,,,,,,,,,,271-128
1912,5,104,T_NewStore_NameKey_1791,262,,1,,,11,225,,,,,1,1,,,,,,,,,,271-128
1913,5,104,T_NewStore_NameKey_1740,263,,1,,,11,225,,,,,1,1,,,,,,,,,,271-128
1914,5,104,T_NewStore_NameKey_1741,264,,1,,,11,225,,,,,1,1,,,,,,,,,,271-128
1915,5,104,T_NewStore_NameKey_1742,265,,1,,,11,225,,,,,1,1,,,,,,,,,,271-128
1916,5,104,T_NewStore_NameKey_1743,266,,1,,,11,150,,,,,1,1,,,,,,,,,,271-128
1917,5,104,T_NewStore_NameKey_1744,267,,1,,,11,75,,,,,1,1,,,,,,,,,,271-128
1918,5,104,T_NewStore_NameKey_1745,268,,1,,,11,225,,,,,1,1,,,,,,,,,,271-128
1919,5,104,T_NewStore_NameKey_1736,269,,1,,,11,75,,,,,1,1,,,,,,,,,,271-129
1920,5,104,T_NewStore_NameKey_1737,270,,1,,,11,375,,,,,1,1,,,,,,,,,,271-129
1921,5,104,T_NewStore_NameKey_1738,271,,1,,,11,225,,,,,1,1,,,,,,,,,,271-129
1922,5,104,T_NewStore_NameKey_1739,272,,1,,,11,225,,,,,1,1,,,,,,,,,,271-129
1923,5,104,T_NewStore_NameKey_1788,273,,1,,,11,225,,,,,1,1,,,,,,,,,,271-129
1924,5,104,T_NewStore_NameKey_1789,274,,1,,,11,225,,,,,1,1,,,,,,,,,,271-129
1925,5,104,T_NewStore_NameKey_1790,275,,1,,,11,225,,,,,1,1,,,,,,,,,,271-129
1926,5,104,T_NewStore_NameKey_1791,276,,1,,,11,225,,,,,1,1,,,,,,,,,,271-129
1927,5,104,T_NewStore_NameKey_1740,277,,1,,,11,225,,,,,1,1,,,,,,,,,,271-129
1928,5,104,T_NewStore_NameKey_1741,278,,1,,,11,225,,,,,1,1,,,,,,,,,,271-129
1929,5,104,T_NewStore_NameKey_1742,279,,1,,,11,225,,,,,1,1,,,,,,,,,,271-129
1930,5,104,T_NewStore_NameKey_1743,280,,1,,,11,150,,,,,1,1,,,,,,,,,,271-129
1931,5,104,T_NewStore_NameKey_1744,281,,1,,,11,75,,,,,1,1,,,,,,,,,,271-129
1932,5,104,T_NewStore_NameKey_1745,282,,1,,,11,225,,,,,1,1,,,,,,,,,,271-129
1933,5,104,T_NewStore_NameKey_1736,283,,1,,,11,75,,,,,1,1,,,,,,,,,,271-801
1934,5,104,T_NewStore_NameKey_1737,284,,1,,,11,375,,,,,1,1,,,,,,,,,,271-801
1935,5,104,T_NewStore_NameKey_1738,285,,1,,,11,225,,,,,1,1,,,,,,,,,,271-801
1936,5,104,T_NewStore_NameKey_1739,286,,1,,,11,225,,,,,1,1,,,,,,,,,,271-801
1937,5,104,T_NewStore_NameKey_1788,287,,1,,,11,225,,,,,1,1,,,,,,,,,,271-801
1938,5,104,T_NewStore_NameKey_1789,288,,1,,,11,225,,,,,1,1,,,,,,,,,,271-801
1939,5,104,T_NewStore_NameKey_1790,289,,1,,,11,225,,,,,1,1,,,,,,,,,,271-801
1940,5,104,T_NewStore_NameKey_1791,290,,1,,,11,225,,,,,1,1,,,,,,,,,,271-801
1941,5,104,T_NewStore_NameKey_1740,291,,1,,,11,225,,,,,1,1,,,,,,,,,,271-801
1942,5,104,T_NewStore_NameKey_1741,292,,1,,,11,225,,,,,1,1,,,,,,,,,,271-801
1943,5,104,T_NewStore_NameKey_1742,293,,1,,,11,225,,,,,1,1,,,,,,,,,,271-801
1944,5,104,T_NewStore_NameKey_1743,294,,1,,,11,150,,,,,1,1,,,,,,,,,,271-801
1945,5,104,T_NewStore_NameKey_1744,295,,1,,,11,75,,,,,1,1,,,,,,,,,,271-801
1946,5,104,T_NewStore_NameKey_1745,296,,1,,,11,225,,,,,1,1,,,,,,,,,,271-801
230001,5,20,T_NewStore_NameKey_230001,842,,1,,,1,,,,,,1,1,,,,,1,3,,,,59
230002,5,20,T_NewStore_NameKey_230002,843,,1,,,1,,,,,,1,1,,,,,1,5,,,,59
230003,5,20,T_NewStore_NameKey_230003,844,,1,,,1,,,,,,1,1,,,,,1,10,,,,59
230023,5,20,T_NewStore_NameKey_230023,857,,1,,,1,,,,,,1,1,,,,,1,15,,,,59-62
230019,5,20,T_NewStore_NameKey_230019,845,,1,,,1,,,,,,1,1,,,,,1,3,,,,59-115
230020,5,20,T_NewStore_NameKey_230020,846,,1,,,1,,,,,,1,1,,,,,1,5,,,,59-115
230021,5,20,T_NewStore_NameKey_230021,847,,1,,,1,,,,,,1,1,,,,,1,10,,,,59-115
230022,5,20,T_NewStore_NameKey_230022,851,,1,,,1,,,,,,1,1,,,,,1,10,,,,59-115-62
230018,5,20,T_NewStore_NameKey_230018,32,,1,,,2,5000,,,,,1,1,,,,,,6,,,,59-111
230004,5,20,T_NewStore_NameKey_Guild_008,32,,1,,,31,1500,,,,,,,,,,,,,,,,59
230005,5,20,T_NewStore_NameKey_230005,2700101,,1,,,31,1500,,,,,,1,,,,,,6,,,,372-59
230006,5,20,T_NewStore_NameKey_230006,2700102,,1,,,31,1500,,,,,,1,,,,,,6,,,,372-59
230007,5,20,T_NewStore_NameKey_230007,42088,,1,,,31,800,,,,,,,,,,,,3,Selectable,1,,372-59
230008,5,20,T_NewStore_NameKey_230008,903,,1,,,31,1500,,,,,,,,,,,,6,Selectable,1,,372-59
230009,5,20,T_NewStore_NameKey_230009,41036,,1,,,31,1500,,,,,,,,,,,,8,Selectable,1,,372-59
230010,5,20,T_NewStore_NameKey_230010,300189,,1,,,31,500,,,,,,1,,,,,,4,,,,372-59
230011,5,20,T_NewStore_NameKey_230011,300190,,1,,,31,500,,,,,,1,,,,,,4,,,,372-59
230012,5,20,T_NewStore_NameKey_230012,300191,,1,,,31,500,,,,,,1,,,,,,4,,,,372-59
230013,5,20,T_NewStore_NameKey_230013,300192,,1,,,31,500,,,,,,1,,,,,,4,,,,372-59
230014,5,20,T_NewStore_NameKey_230014,150114,,50,,,31,200,,,,,,,,,,,,4,,,,372-59
230015,5,20,T_NewStore_NameKey_230015,150115,,50,,,31,200,,,,,,,,,,,,4,,,,372-59
230016,5,20,T_NewStore_NameKey_230016,150113,,50,,,31,1000,,,,,,,,,,,,8,,,,372-59
230017,5,20,T_NewStore_NameKey_230017,151027,,50,,,31,1000,,,,,,,,,,,,4,,,,372-59
230024,5,20,T_NewStore_NameKey_230024,200065,,65,,,31,500,,,,,,5,,,,,,3,,,,372-59-511
34,5,107,T_NewStore_NameKey_34,34,,1500,,,11,1000,,,,1,,2,,,,,,,,,,64
34_1,5,107,T_NewStore_NameKey_34_1,10,,100,,,34,3000,,,,,,,,,,,,,,,,64
H4001,5,107,T_NewStore_NameKey_H4001,H4001,,1,,,34,3000,,,,,,1,,,,,,,,,,64
H6001,5,107,T_NewStore_NameKey_H6001,H6001,,1,,,34,3000,,,,,,1,,,,,,,,,,64
H7001,5,107,T_NewStore_NameKey_H7001,H7001,,1,,,34,3000,,,,,,1,,,,,,,,,,64
H18001,5,107,T_NewStore_NameKey_H18001,H18001,,1,,,34,3000,,,,,,1,,,,,,,,,,64
H32001,5,107,T_NewStore_NameKey_H32001,H32001,,1,,,34,3000,,,,,,1,,,,,,,,,,64
H36001,5,107,T_NewStore_NameKey_H36001,H36001,,1,,,34,3000,,,,,,1,,,,,,,,,,381-64
H38001,5,107,T_NewStore_NameKey_H38001,H38001,,1,,,34,3000,,,,,,1,,,,,,,,,,383-64
FR030,5,107,T_NewStore_NameKey_FR030,FR030,,1,,,34,12000,,,,,,1,,,,,,,,,,64
FR031,5,107,T_NewStore_NameKey_FR031,FR031,,1,,,34,12000,,,,,,1,,,,,,,,,,64
FR032,5,107,T_NewStore_NameKey_FR032,FR032,,1,,,34,12000,,,,,,1,,,,,,,,,,64
FR033,5,107,T_NewStore_NameKey_FR033,FR033,,1,,,34,9000,,,,,,1,,,,,,,,,,64
FR034,5,107,T_NewStore_NameKey_FR034,FR034,,1,,,34,9000,,,,,,1,,,,,,,,,,64
FR035,5,107,T_NewStore_NameKey_FR035,FR035,,1,,,34,9000,,,,,,1,,,,,,,,,,64
FR036,5,107,T_NewStore_NameKey_FR036,FR036,,1,,,34,6000,,,,,,1,,,,,,,,,,64
FR037,5,107,T_NewStore_NameKey_FR037,FR037,,1,,,34,6000,,,,,,1,,,,,,,,,,64
FR038,5,107,T_NewStore_NameKey_FR038,FR038,,1,,,34,6000,,,,,,1,,,,,,,,,,64
BG001,5,107,T_NewStore_NameKey_BG001,BG001,,1,,,34,6000,,,,,,1,,,,,,,,,,64
BG002,5,107,T_NewStore_NameKey_BG002,BG002,,1,,,34,6000,,,,,,1,,,,,,,,,,64
BG003,5,107,T_NewStore_NameKey_BG003,BG003,,1,,,34,6000,,,,,,1,,,,,,,,,,64
BG004,5,107,T_NewStore_NameKey_BG004,BG004,,1,,,34,6000,,,,,,1,,,,,,,,,,64
BG005,5,107,T_NewStore_NameKey_BG005,BG005,,1,,,34,6000,,,,,,1,,,,,,,,,,64
BG006,5,107,T_NewStore_NameKey_BG006,BG006,,1,,,34,6000,,,,,,1,,,,,,,,,,64
BG007,5,107,T_NewStore_NameKey_BG007,BG007,,1,,,34,6000,,,,,,1,,,,,,,,,,64
BG008,5,107,T_NewStore_NameKey_BG008,BG008,,1,,,34,6000,,,,,,1,,,,,,,,,,64
BG009,5,107,T_NewStore_NameKey_BG009,BG009,,1,,,34,6000,,,,,,1,,,,,,,,,,64
BG010,5,107,T_NewStore_NameKey_BG010,BG010,,1,,,34,6000,,,,,,1,,,,,,,,,,64
BG011,5,107,T_NewStore_NameKey_BG011,BG011,,1,,,34,6000,,,,,,1,,,,,,,,,,64
BG012,5,107,T_NewStore_NameKey_BG012,BG012,,1,,,34,6000,,,,,,1,,,,,,,,,,64
BG013,5,107,T_NewStore_NameKey_BG013,BG013,,1,,,34,6000,,,,,,1,,,,,,,,,,64
BG014,5,107,T_NewStore_NameKey_BG014,BG014,,1,,,34,6000,,,,,,1,,,,,,,,,,64
BG015,5,107,T_NewStore_NameKey_BG015,BG015,,1,,,34,6000,,,,,,1,,,,,,,,,,64
BG016,5,107,T_NewStore_NameKey_BG016,BG016,,1,,,34,6000,,,,,,1,,,,,,,,,,64
BG018,5,107,T_NewStore_NameKey_BG018,BG018,,1,,,34,6000,,,,,,1,,,,,,,,,,64
BG020,5,107,T_NewStore_NameKey_BG020,BG020,,1,,,34,6000,,,,,,1,,,,,,,,,,64
BG021,5,107,T_NewStore_NameKey_BG021,BG021,,1,,,34,6000,,,,,,1,,,,,,,,,,64
BG022,5,107,T_NewStore_NameKey_BG022,BG022,,1,,,34,6000,,,,,,1,,,,,,,,,,64
BG023,5,107,T_NewStore_NameKey_BG023,BG023,,1,,,34,6000,,,,,,1,,,,,,,,,,64
BG024,5,107,T_NewStore_NameKey_BG024,BG024,,1,,,34,6000,,,,,,1,,,,,,,,,,64
BG025,5,107,T_NewStore_NameKey_BG025,BG025,,1,,,34,6000,,,,,,1,,,,,,,,,,64
220001,5,110,T_NewStore_NameKey_220001,330005,,1,,,30,8000,,,,,,1,,,,,,,,,,53-55-56-58
220002,5,110,T_NewStore_NameKey_220002,330006,,1,,,30,8000,,,,,,1,,,,,,,,,,53-55-56-58
220003,5,110,T_NewStore_NameKey_220003,998,,1,,,30,6000,,,,,,,,,,,,,Selectable,1,,53-56-58
220004,5,110,T_NewStore_NameKey_220004,350013,,50,,,30,250,,,,,,,,,,,,,,,,53-56-58
210012,5,111,T_NewStore_NameKey_210012,330004,,1,,,18,6500,,,,,,1,,,,,,,,,,12-55-56-58
210011,5,111,T_NewStore_NameKey_210011,330003,,1,,,18,4500,,,,,,1,,,,,,,,,,12-55-56-58
210009,5,111,T_NewStore_NameKey_210009,330001,,1,,,18,4500,,,,,,1,,,,,,,,,,12-55-56-58
210010,5,111,T_NewStore_NameKey_210010,330002,,1,,,18,4500,,,,,,1,,,,,,,,,,12-55-56-58
210016,5,111,T_NewStore_NameKey_210016,160013,,1,,,18,5000,,,,,,,,,,,,,,,,12
210017,5,111,T_NewStore_NameKey_210017,160014,,1,,,18,5000,,,,,,,,,,,,,,,,12
210018,5,111,T_NewStore_NameKey_210018,160015,,1,,,18,5000,,,,,,,,,,,,,,,,12
210013,5,111,T_NewStore_NameKey_210013,160010,,1,,,23,3000,,,,,,,,,,,,,,,,12
210014,5,111,T_NewStore_NameKey_210014,160011,,1,,,23,3000,,,,,,,,,,,,,,,,12
210015,5,111,T_NewStore_NameKey_210015,160012,,1,,,23,3000,,,,,,,,,,,,,,,,12
210001,5,111,T_NewStore_NameKey_GuildEvent_012,350005,,200,,,18,200,,,,,,,,,,,,,,,,12
210002,5,111,T_NewStore_NameKey_GuildEvent_013,350006,,100,,,18,200,,,,,,,,,,,,,,,,12
210003,5,111,T_NewStore_NameKey_GuildEvent_014,350007,,100,,,18,200,,,,,,,,,,,,,,,,12
210004,5,111,T_NewStore_NameKey_GuildEvent_015,350008,,100,,,18,200,,,,,,,,,,,,,,,,12
210005,5,111,T_NewStore_NameKey_GuildEvent_016,350009,,100,,,18,1000,,,,,,,,,,,,,,,,12
210006,5,111,T_NewStore_NameKey_GuildEvent_017,350010,,50,,,18,1000,,,,,,,,,,,,,,,,12
210007,5,111,T_NewStore_NameKey_GuildEvent_018,350011,,50,,,18,1000,,,,,,,,,,,,,,,,12
210008,5,111,T_NewStore_NameKey_GuildEvent_019,350012,,50,,,18,1000,,,,,,,,,,,,,,,,12
200107,5,121,T_NewStore_NameKey_200107,160016,,1,,,71,1600,,,,,,,,,,,,,,,,12
200108,5,121,T_NewStore_NameKey_200108,160017,,1,,,72,1600,,,,,,,,,,,,,,,,12
200109,5,121,T_NewStore_NameKey_200109,160018,,1,,,73,1600,,,,,,,,,,,,,,,,12
200080,5,121,T_NewStore_NameKey_200080,45025,,1,,,71,800,,,,,,,,,,,,,Selectable,1,,12
200081,5,121,T_NewStore_NameKey_200081,45026,,1,,,72,800,,,,,,,,,,,,,Selectable,1,,12
200082,5,121,T_NewStore_NameKey_200082,45027,,1,,,73,800,,,,,,,,,,,,,Selectable,1,,12
200085,5,121,T_NewStore_NameKey_200085,160001,,1,,,71,500,,,,,,,,,,,,,,,,12
200086,5,121,T_NewStore_NameKey_200086,160004,,1,,,71,500,,,,,,,,,,,,,,,,12
200087,5,121,T_NewStore_NameKey_200087,160007,,1,,,71,500,,,,,,,,,,,,,,,,12
200092,5,121,T_NewStore_NameKey_200092,160002,,1,,,72,500,,,,,,,,,,,,,,,,12
200093,5,121,T_NewStore_NameKey_200093,160005,,1,,,72,500,,,,,,,,,,,,,,,,12
200094,5,121,T_NewStore_NameKey_200094,160008,,1,,,72,500,,,,,,,,,,,,,,,,12
200100,5,121,T_NewStore_NameKey_200100,160003,,1,,,73,500,,,,,,,,,,,,,,,,12
200101,5,121,T_NewStore_NameKey_200101,160006,,1,,,73,500,,,,,,,,,,,,,,,,12
200102,5,121,T_NewStore_NameKey_200102,160009,,1,,,73,500,,,,,,,,,,,,,,,,12
200134,5,201,T_NewStore_NameKey_200134,934,,1,,,10,12000,,,,,,5,,,,,,,Selectable,1,,270
200135,5,201,T_NewStore_NameKey_200135,935,,1,,,10,1000,,,,,,4,,,,,,,Selectable,1,,270
200136,5,201,T_NewStore_NameKey_200136,45013,,1,,,10,20000,,,,,,,,,,,,,Selectable,1,,270
200137,5,201,T_NewStore_NameKey_200137,45012,,1,,,10,10000,,,,,,,,,,,,,Selectable,1,,270
200138,5,201,T_NewStore_NameKey_200138,821,,1,,,10,3000,,,,,,,,,,,,,Selectable,1,,270
200024,5,201,T_NewStore_NameKey_122,1,,300,,,10,300,,,,,,,,,,,,,,,,270-276
200010,5,201,T_NewStore_NameKey_118,350004,,6,,,10,900,,,,,,,,,,,,,,,,270
200059,5,201,T_NewStore_NameKey_GuildEvent_012,350005,,200,,,10,200,,,,,,,,,,,,,,,,12-270
200060,5,201,T_NewStore_NameKey_GuildEvent_013,350006,,100,,,10,200,,,,,,,,,,,,,,,,12-270
200061,5,201,T_NewStore_NameKey_GuildEvent_014,350007,,100,,,10,200,,,,,,,,,,,,,,,,12-270
200062,5,201,T_NewStore_NameKey_GuildEvent_015,350008,,100,,,10,200,,,,,,,,,,,,,,,,12-270
200063,5,201,T_NewStore_NameKey_GuildEvent_016,350009,,100,,,10,1000,,,,,,,,,,,,,,,,12-270
200064,5,201,T_NewStore_NameKey_GuildEvent_017,350010,,50,,,10,1000,,,,,,,,,,,,,,,,12-270
200065,5,201,T_NewStore_NameKey_GuildEvent_018,350011,,50,,,10,1000,,,,,,,,,,,,,,,,12-270
200066,5,201,T_NewStore_NameKey_GuildEvent_019,350012,,50,,,10,1000,,,,,,,,,,,,,,,,12-270
200011,5,201,T_NewStore_NameKey_119,350001,,6,,,10,900,,,,,,,,,,,,,,,,270
200012,5,201,T_NewStore_NameKey_120,350002,,6,,,10,600,,,,,,,,,,,,,,,,270
200013,5,201,T_NewStore_NameKey_121,350003,,6,,,10,300,,,,,,,,,,,,,,,,270
400001,7,,T_NewStore_NameKey_400001,,,,,,11,760,,,,,,,,,,,,,,,,274
400002,7,,T_NewStore_NameKey_400002,,,,,,11,1000,,,,,,,,,,,,,,,,275
