ID,SKILL_NAME,SKILL_TIP,SPRateOnUI,ICON,ItemIcon,EnergyImage,PROPERTY,COMBO_GROUP,COMBO_STEP,TriggerCDTime,USING_TIME,ANIMATON_START,ANIMATON_CASTING,ANIMATON_FIRE,EnergyMax,EnergyRecover,EnergyCost,CAST_TIME,IgnoreDebuff,FaceToTarget,SelectTargetType,SelectTargetDistance,CAN_MOVE,IsTargetSameCamp,CAN_ROTATE,INVINCIBILITY,STATUS_IDs,TipEffect,SelectPositionRadius,SelectPositionShift,SummonRoleIDs,NetSTATUS_IDs,Remove_Status,VersionControl
24007,T_SKILL_SKILL_NAME_24007,T_SKILL_SKILL_TIP_24007,T_SKILL_SPRateOnUI_114,Icon_Skill_P024_003,,UI50_Skill_Ring_2,1,,,,0.9,,,P24_skill_1,1200,30,600,,,1,1,30,,,,,992011,FX_P24_skill_2_warning_0-FX_P24_skill_2_warning,30,,,,,
25001,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P025_001,,UI50_Skill_Ring_1,1,,1,,0.4,,,P25_attack_1,1200,90,160,,,1,1,30,1,,,,,FX_P018_atk_warning_0-FX_P018_atk_1_warning,,,,,,
25002,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P025_001,,UI50_Skill_Ring_1,1,,2,,0.4,,,P25_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P018_atk_warning_0-FX_P018_atk_1_warning,,,,,,
25003,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P025_001,,UI50_Skill_Ring_1,1,,3,,0.4,,,P25_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P018_atk_warning_0-FX_P018_atk_1_warning,,,,,,
25004,T_SKILL_SKILL_NAME_25004,T_SKILL_SKILL_TIP_25004,T_SKILL_SPRateOnUI_101,Icon_Skill_P025_002,,UI50_Skill_Ring_3,1,,,,1.3,,,P25_skill_1,1200,30,400,,,1,1,30,,,,,,FX_P14_skill_1_warning_0-FX_P14_skill_1_warning,,,,,,
25005,T_SKILL_SKILL_NAME_25005,T_SKILL_SKILL_TIP_25005,T_SKILL_SPRateOnUI_114,Icon_Skill_P025_003,,UI50_Skill_Ring_2,1,,,,0.3,P25_skill_2_start,P25_skill_2_loop,P25_skill_2_loop,1200,30,600,5,,1,1,30,1,,1,,998005-998006-998012,FX_P33_skill_2_warning_0-FX_P33_skill_2_warning,,,,,,
25006,T_SKILL_SKILL_NAME_25006,T_SKILL_SKILL_TIP_25006,T_SKILL_SPRateOnUI_101,Icon_Skill_P025_002,,UI50_Skill_Ring_3,1,,,,1.3,,,P25_skill_1,1200,30,400,,,1,1,30,,,,,991017-992018,FX_P14_skill_1_warning_0-FX_P14_skill_1_warning,,,,,,
25007,T_SKILL_SKILL_NAME_25007,T_SKILL_SKILL_TIP_25007,T_SKILL_SPRateOnUI_114,Icon_Skill_P025_003,,UI50_Skill_Ring_2,1,,,,0.3,P25_skill_2_start,P25_skill_2_loop,P25_skill_2_loop,1200,30,600,5,,1,1,30,1,,1,,998005-998006-998012,FX_P33_skill_2_warning_0-FX_P33_skill_2_warning,,,,,,
26001,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P026_001,,UI50_Skill_Ring_1,1,,1,,0.6,,,P26_attack_1,1200,90,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
26002,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P026_001,,UI50_Skill_Ring_1,1,,2,,0.6,,,P26_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
26003,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P026_001,,UI50_Skill_Ring_1,1,,3,,0.6,,,P26_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
26004,T_SKILL_SKILL_NAME_26004,T_SKILL_SKILL_TIP_26004,T_SKILL_SPRateOnUI_114,Icon_Skill_P026_002,,UI50_Skill_Ring_3,1,,,,0.9,,,P26_skill_1,1200,30,400,,,1,1,40,1,,,,,FX_P001_atk_warning-FX_P16_skill_1_warning,,,,,,
26005,T_SKILL_SKILL_NAME_26005,T_SKILL_SKILL_TIP_26005,T_SKILL_SPRateOnUI_114,Icon_Skill_P026_003,,UI50_Skill_Ring_2,1,,,,0.9,,,P26_skill_2,1200,30,600,,,1,1,30,1,,,,991014,FX_P011_skill_1_warning_0-FX_P16_skill_2_warning,30,,,,,
26006,T_SKILL_SKILL_NAME_26006,T_SKILL_SKILL_TIP_26006,T_SKILL_SPRateOnUI_114,Icon_Skill_P026_002,,UI50_Skill_Ring_3,1,,,,0.9,,,P26_skill_1,1200,30,400,,,1,1,40,1,,,,,FX_P001_atk_warning-FX_P16_skill_1_warning,,,,,,
26007,T_SKILL_SKILL_NAME_26007,T_SKILL_SKILL_TIP_26007,T_SKILL_SPRateOnUI_114,Icon_Skill_P026_003,,UI50_Skill_Ring_2,1,,,,0.9,,,P26_skill_2,1200,30,600,,,1,1,30,1,,,,991014,FX_P011_skill_1_warning_0-FX_P16_skill_2_warning,30,,,,,
27001,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P027_001,,UI50_Skill_Ring_1,1,,1,,0.7,,,P27_attack_1,1200,90,160,,,1,1,40,1,,,,,FX_P001_atk_warning-FX_P001_atk_1_warning,,,,,,
27002,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P027_001,,UI50_Skill_Ring_1,1,,2,,0.7,,,P27_attack_1,1200,,160,,,1,1,40,1,,,,,FX_P001_atk_warning-FX_P001_atk_1_warning,,,,,,
27003,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P027_001,,UI50_Skill_Ring_1,1,,3,,0.7,,,P27_attack_1,1200,,160,,,1,1,40,1,,,,,FX_P001_atk_warning-FX_P001_atk_1_warning,,,,,,
27004,T_SKILL_SKILL_NAME_27004,T_SKILL_SKILL_TIP_27004,T_SKILL_SPRateOnUI_101,Icon_Skill_P027_002,,UI50_Skill_Ring_3,1,,,,0.58,,,P27_skill_1,1200,30,400,,,1,1,30,1,,,,,FX_P13_skill_1_warning_0-FX_P13_skill_1_warning,,,,,,
27005,T_SKILL_SKILL_NAME_27005,T_SKILL_SKILL_TIP_27005,T_SKILL_SPRateOnUI_101,Icon_Skill_P027_003,,UI50_Skill_Ring_2,1,,,,0.7,,,P27_skill_2,1200,30,600,,,1,1,30,,,,,990010-993010,FX_P13_skill_2_warning_0-FX_P13_skill_2_warning,30,,,,,
27006,T_SKILL_SKILL_NAME_27006,T_SKILL_SKILL_TIP_27006,T_SKILL_SPRateOnUI_101,Icon_Skill_P027_002,,UI50_Skill_Ring_3,1,,,,0.58,,,P27_skill_1,1200,30,400,,,1,1,30,1,,,,991017-992018,FX_P13_skill_1_warning_0-FX_P13_skill_1_warning,,,,,,
27007,T_SKILL_SKILL_NAME_27007,T_SKILL_SKILL_TIP_27007,T_SKILL_SPRateOnUI_101,Icon_Skill_P027_003,,UI50_Skill_Ring_2,1,,,,0.7,,,P27_skill_2,1200,30,600,,,1,1,30,,,,,990010-993010,FX_P13_skill_2_warning_0-FX_P13_skill_2_warning,30,,,,,
28001,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P028_001,,UI50_Skill_Ring_1,1,,1,,0.6,,,P28_attack_1,1200,90,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
28002,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P028_001,,UI50_Skill_Ring_1,1,,2,,0.6,,,P28_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
28003,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P028_001,,UI50_Skill_Ring_1,1,,3,,0.6,,,P28_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
28004,T_SKILL_SKILL_NAME_28004,T_SKILL_SKILL_TIP_28004,T_SKILL_SPRateOnUI_101,Icon_Skill_P028_002,,UI50_Skill_Ring_3,1,,,,0.85,,,P28_skill_3,1200,30,400,,,1,1,30,1,,,,,FX_P007_skill_1_warning_0-FX_P007_skill_1_warning,,,,,,
28005,T_SKILL_SKILL_NAME_28005,T_SKILL_SKILL_TIP_28005,T_SKILL_SPRateOnUI_114,Icon_Skill_P028_003,,UI50_Skill_Ring_2,1,,,,0.5,,,P28_skill_4_start,1200,30,600,,,1,1,25,1,,,,992803,FX_P13_skill_2_warning_0-FX_P13_skill_2_warning,30,,,,,
28006,T_SKILL_SKILL_NAME_28006,T_SKILL_SKILL_TIP_28006,T_SKILL_SPRateOnUI_101,Icon_Skill_P028_002,,UI50_Skill_Ring_3,1,,,,0.85,,,P28_skill_3,1200,30,400,,,1,1,30,1,,,,,FX_P007_skill_1_warning_0-FX_P007_skill_1_warning,,,,,,
28007,T_SKILL_SKILL_NAME_28007,T_SKILL_SKILL_TIP_28007,T_SKILL_SPRateOnUI_114,Icon_Skill_P028_003,,UI50_Skill_Ring_2,1,,,,0.5,,,P28_skill_4_start,1200,30,600,,,1,1,25,1,,,,992803,FX_P13_skill_2_warning_0-FX_P13_skill_2_warning,30,,,,,
29001,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P029_001,,UI50_Skill_Ring_1,1,,1,,0.6,,,P29_attack_1,1200,90,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
29002,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P029_001,,UI50_Skill_Ring_1,1,,2,,0.6,,,P29_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
29003,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P029_001,,UI50_Skill_Ring_1,1,,3,,0.6,,,P29_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
29004,T_SKILL_SKILL_NAME_29004,T_SKILL_SKILL_TIP_29004,T_SKILL_SPRateOnUI_114,Icon_Skill_P029_002,,UI50_Skill_Ring_3,1,,,,0.85,,,P29_skill_1,1200,30,400,,,1,1,30,1,,,,,FX_P13_skill_1_warning_0-FX_P13_skill_1_warning,,,,,,
29005,T_SKILL_SKILL_NAME_29005,T_SKILL_SKILL_TIP_29005,T_SKILL_SPRateOnUI_108,Icon_Skill_P029_003,,UI50_Skill_Ring_2,1,,,,0.5,,,P29_skill_2_end_short,1200,30,600,,,1,1,30,1,,,,990011,FX_P019_skill_2_warning_0-FX_P019_skill_2_warning,,,,,,
29006,T_SKILL_SKILL_NAME_29006,T_SKILL_SKILL_TIP_29006,T_SKILL_SPRateOnUI_114,Icon_Skill_P029_002,,UI50_Skill_Ring_3,1,,,,0.85,,,P29_skill_1,1200,30,400,,,1,1,30,1,,,,,FX_P13_skill_1_warning_0-FX_P13_skill_1_warning,,,,,,
29007,T_SKILL_SKILL_NAME_29007,T_SKILL_SKILL_TIP_29007,T_SKILL_SPRateOnUI_108,Icon_Skill_P029_003,,UI50_Skill_Ring_2,1,,,,0.5,,,P29_skill_2_end_short,1200,30,600,,,1,1,30,1,,,,990011-991024-992027,FX_P019_skill_2_warning_0-FX_P019_skill_2_warning,,,,,,
30001,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P030_001,,UI50_Skill_Ring_1,1,,1,,0.6,,,P30_attack_1,1200,90,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
30002,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P030_001,,UI50_Skill_Ring_1,1,,2,,0.6,,,P30_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
30003,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P030_001,,UI50_Skill_Ring_1,1,,3,,0.6,,,P30_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
30004,T_SKILL_SKILL_NAME_30004,T_SKILL_SKILL_TIP_30004,T_SKILL_SPRateOnUI_114,Icon_Skill_P030_002,,UI50_Skill_Ring_3,1,,,,0.56,,,P30_skill_1,1200,30,400,,,1,1,30,1,,,,,FX_P007_skill_1_warning_0-FX_P007_skill_1_warning,,,,,,
30005,T_SKILL_SKILL_NAME_30005,T_SKILL_SKILL_TIP_30005,T_SKILL_SPRateOnUI_102,Icon_Skill_P030_003,,UI50_Skill_Ring_2,1,,,,0.8,,,P30_skill_2,1200,30,600,,,1,1,25,1,,,,,FX_P13_skill_2_warning_0-FX_P13_skill_2_warning,30,,,,,
30006,T_SKILL_SKILL_NAME_30006,T_SKILL_SKILL_TIP_30006,T_SKILL_SPRateOnUI_114,Icon_Skill_P030_002,,UI50_Skill_Ring_3,1,,,,0.56,,,P30_skill_1,1200,30,400,,,1,1,30,1,,,,991025,FX_P007_skill_1_warning_0-FX_P007_skill_1_warning,,,,,,
30007,T_SKILL_SKILL_NAME_30007,T_SKILL_SKILL_TIP_30007,T_SKILL_SPRateOnUI_102,Icon_Skill_P030_003,,UI50_Skill_Ring_2,1,,,,0.8,,,P30_skill_2,1200,45,600,,,1,1,25,1,,,,,FX_P13_skill_2_warning_0-FX_P13_skill_2_warning,30,,,,,
31001,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P031_001,,UI50_Skill_Ring_1,1,,1,,0.6,,,P31_attack_1,1200,90,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
31002,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P031_001,,UI50_Skill_Ring_1,1,,2,,0.6,,,P31_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
31003,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P031_001,,UI50_Skill_Ring_1,1,,3,,0.6,,,P31_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
31004,T_SKILL_SKILL_NAME_31004,T_SKILL_SKILL_TIP_31004,T_SKILL_SPRateOnUI_101,Icon_Skill_P031_002,,UI50_Skill_Ring_3,1,,,,0.8,,,P31_skill_3,1200,30,400,,,1,1,30,1,,,,,FX_P13_skill_1_warning_0-FX_P13_skill_1_warning,,,,,,
31005,T_SKILL_SKILL_NAME_31005,T_SKILL_SKILL_TIP_31005,T_SKILL_SPRateOnUI_108,Icon_Skill_P031_003,,UI50_Skill_Ring_2,1,,,,0.8,,,P31_skill_4,1200,30,600,,,1,1,30,1,,,,998016-998017-995003,FX_P13_skill_1_warning_0-FX_P13_skill_1_warning,,,,,,
31006,T_SKILL_SKILL_NAME_31006,T_SKILL_SKILL_TIP_31006,T_SKILL_SPRateOnUI_101,Icon_Skill_P031_002,,UI50_Skill_Ring_3,1,,,,0.8,,,P31_skill_3,1200,30,400,,,1,1,30,1,,,,,FX_P13_skill_1_warning_0-FX_P13_skill_1_warning,,,,,,
31007,T_SKILL_SKILL_NAME_31007,T_SKILL_SKILL_TIP_31007,T_SKILL_SPRateOnUI_108,Icon_Skill_P031_003,,UI50_Skill_Ring_2,1,,,,0.8,,,P31_skill_4,1200,30,600,,,1,1,30,1,,,,990016,FX_P13_skill_1_warning_0-FX_P13_skill_1_warning,,,,,,
32001,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P032_001,,UI50_Skill_Ring_1,1,,1,,0.6,,,P32_attack_1,1200,90,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
32002,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P032_001,,UI50_Skill_Ring_1,1,,2,,0.6,,,P32_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
32003,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P032_001,,UI50_Skill_Ring_1,1,,3,,0.6,,,P32_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
32004,T_SKILL_SKILL_NAME_32004,T_SKILL_SKILL_TIP_32004,T_SKILL_SPRateOnUI_101,Icon_Skill_P032_002,,UI50_Skill_Ring_3,1,,,,0.56,,,P32_skill_3,1200,30,400,,,1,1,30,1,,,,,FX_P007_skill_1_warning_0-FX_P007_skill_1_warning,,,,,,
32005,T_SKILL_SKILL_NAME_32005,T_SKILL_SKILL_TIP_32005,T_SKILL_SPRateOnUI_4004,Icon_Skill_P032_003,,UI50_Skill_Ring_2,1,,,,0.8,,,P32_skill_4,1200,30,600,,,1,1,30,1,,,,,FX_P007_skill_1_warning_0-FX_P007_skill_1_warning,,,32101,,,
32006,T_SKILL_SKILL_NAME_32006,T_SKILL_SKILL_TIP_32006,T_SKILL_SPRateOnUI_101,Icon_Skill_P032_002,,UI50_Skill_Ring_3,1,,,,0.56,,,P32_skill_3,1200,30,400,,,1,1,30,1,,,,991025,FX_P007_skill_1_warning_0-FX_P007_skill_1_warning,,,,,,
32007,T_SKILL_SKILL_NAME_32007,T_SKILL_SKILL_TIP_32007,T_SKILL_SPRateOnUI_4004,Icon_Skill_P032_003,,UI50_Skill_Ring_2,1,,,,0.8,,,P32_skill_4,1200,30,600,,,1,1,30,1,,,,,FX_P007_skill_1_warning_0-FX_P007_skill_1_warning,,,32102,,,
33001,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P033_001,,UI50_Skill_Ring_1,1,,1,,0.6,,,P33_attack_1,1200,90,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
33002,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P033_001,,UI50_Skill_Ring_1,1,,2,,0.6,,,P33_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
33003,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P033_001,,UI50_Skill_Ring_1,1,,3,,0.6,,,P33_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
33004,T_SKILL_SKILL_NAME_33004,T_SKILL_SKILL_TIP_33004,T_SKILL_SPRateOnUI_12004,Icon_Skill_P033_002,,UI50_Skill_Ring_2,1,,,,0.4,,,P33_skill_1,1200,30,600,,,1,1,30,1,,,,,FX_P13_skill_2_warning_0-FX_P13_skill_2_warning,30,,,,,
33005,T_SKILL_SKILL_NAME_33005,T_SKILL_SKILL_TIP_33005,T_SKILL_SPRateOnUI_108,Icon_Skill_P033_003,,UI50_Skill_Ring_1,1,,,,0.3,P33_skill_2_start,P33_skill_2_loop,P33_skill_2_end,1200,45,1200,5,,1,1,30,1,,1,,990012-990013-999037,FX_P004_skill_2_warning_0-FX_P004_skill_2_warning,,,,,,
33006,T_SKILL_SKILL_NAME_33006,T_SKILL_SKILL_TIP_33006,T_SKILL_SPRateOnUI_12004,Icon_Skill_P033_002,,UI50_Skill_Ring_2,1,,,,0.4,,,P33_skill_1,1200,30,600,,,1,1,30,1,,,,,FX_P13_skill_2_warning_0-FX_P13_skill_2_warning,30,,,,,
33007,T_SKILL_SKILL_NAME_33007,T_SKILL_SKILL_TIP_33007,T_SKILL_SPRateOnUI_108,Icon_Skill_P033_003,,UI50_Skill_Ring_1,1,,,,0.3,P33_skill_2_start,P33_skill_2_loop,P33_skill_2_end,1200,45,1200,5,,1,1,30,1,,1,,990017-990018-999037,FX_P004_skill_2_warning_0-FX_P004_skill_2_warning,,,,,,
34001,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P034_001,,UI50_Skill_Ring_1,1,,1,,0.6,,,P34_attack_1,1200,90,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
34002,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P034_001,,UI50_Skill_Ring_1,1,,2,,0.6,,,P34_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
34003,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P034_001,,UI50_Skill_Ring_1,1,,3,,0.6,,,P34_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
34004,T_SKILL_SKILL_NAME_34004,T_SKILL_SKILL_TIP_34004,T_SKILL_SPRateOnUI_101,Icon_Skill_P034_002,,UI50_Skill_Ring_3,1,,,,0.6,,,P34_skill_3_1,1200,30,400,,,1,1,40,1,,,,999019,FX_P001_atk_warning-FX_P16_skill_1_warning,,,,,,
34005,T_SKILL_SKILL_NAME_34005,T_SKILL_SKILL_TIP_34005,T_SKILL_SPRateOnUI_114,Icon_Skill_P034_003,,UI50_Skill_Ring_2,1,,,,0.8,,,P34_skill_4_1,1200,30,600,,,1,1,30,1,,,,,FX_P14_skill_1_warning_0-FX_P14_skill_1_warning,,,,,,
34006,T_SKILL_SKILL_NAME_34006,T_SKILL_SKILL_TIP_34006,T_SKILL_SPRateOnUI_101,Icon_Skill_P034_002,,UI50_Skill_Ring_3,1,,,,0.6,,,P34_skill_3_1,1200,45,400,,,1,1,40,1,,,,999046,FX_P001_atk_warning-FX_P16_skill_1_warning,,,,,,
34007,T_SKILL_SKILL_NAME_34007,T_SKILL_SKILL_TIP_34007,T_SKILL_SPRateOnUI_114,Icon_Skill_P034_003,,UI50_Skill_Ring_2,1,,,,0.8,,,P34_skill_4_1,1200,30,600,,,1,1,30,1,,,,999051-999053,FX_P14_skill_1_warning_0-FX_P14_skill_1_warning,,,,,,
35001,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P035_001,,UI50_Skill_Ring_1,1,,1,,0.6,,,P35_attack_1,1200,90,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
35002,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P035_001,,UI50_Skill_Ring_1,1,,2,,0.6,,,P35_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
35003,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P035_001,,UI50_Skill_Ring_1,1,,3,,0.6,,,P35_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
35004,T_SKILL_SKILL_NAME_35004,T_SKILL_SKILL_TIP_35004,T_SKILL_SPRateOnUI_102,Icon_Skill_P035_002,,UI50_Skill_Ring_3,1,,,,0.6,,,P35_skill_2,1200,30,400,,,1,1,30,,,,,993014,FX_P24_skill_2_warning_0-FX_P24_skill_2_warning,30,,,,,
35005,T_SKILL_SKILL_NAME_35005,T_SKILL_SKILL_TIP_35005,T_SKILL_SPRateOnUI_108,Icon_Skill_P035_003,,UI50_Skill_Ring_2,1,,,,0.9,,,P35_skill_1,1200,30,600,,,1,1,30,,,,,990015,FX_P24_skill_2_warning_0-FX_P24_skill_2_warning,30,,,,,
35006,T_SKILL_SKILL_NAME_35006,T_SKILL_SKILL_TIP_35006,T_SKILL_SPRateOnUI_102,Icon_Skill_P035_002,,UI50_Skill_Ring_3,1,,,,0.6,,,P35_skill_2,1200,30,400,,,1,1,30,,,,,993014,FX_P24_skill_2_warning_0-FX_P24_skill_2_warning,30,,,,,
35007,T_SKILL_SKILL_NAME_35007,T_SKILL_SKILL_TIP_35007,T_SKILL_SPRateOnUI_108,Icon_Skill_P035_003,,UI50_Skill_Ring_2,1,,,,0.9,,,P35_skill_1,1200,30,600,,,1,1,30,,,,,990021,FX_P24_skill_2_warning_0-FX_P24_skill_2_warning,30,,,,,
36001,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P036_001,,UI50_Skill_Ring_1,1,,1,,0.6,,,P36_attack_1,1200,90,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
36002,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P036_001,,UI50_Skill_Ring_1,1,,2,,0.6,,,P36_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
36003,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P036_001,,UI50_Skill_Ring_1,1,,3,,0.6,,,P36_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
36004,T_SKILL_SKILL_NAME_36004,T_SKILL_SKILL_TIP_36004,T_SKILL_SPRateOnUI_110,Icon_Skill_P036_002,,UI50_Skill_Ring_3,1,,,,0.6,,,P36_skill_1_start,1200,30,400,,,1,1,30,1,,,,,FX_P007_skill_1_warning_0-FX_P007_skill_1_warning,,,,,,
36005,T_SKILL_SKILL_NAME_36005,T_SKILL_SKILL_TIP_36005,T_SKILL_SPRateOnUI_4004,Icon_Skill_P036_003,,UI50_Skill_Ring_2,1,,,,0.6,,,P36_skill_2,1200,30,600,,,1,1,30,1,,,,,FX_P24_skill_2_warning_0-FX_P24_skill_2_warning,30,,36101,,,
36006,T_SKILL_SKILL_NAME_36006,T_SKILL_SKILL_TIP_36006,T_SKILL_SPRateOnUI_110,Icon_Skill_P036_002,,UI50_Skill_Ring_3,1,,,,0.6,,,P36_skill_1_start,1200,30,400,,,1,1,30,1,,,,,FX_P007_skill_1_warning_0-FX_P007_skill_1_warning,,,,,,
36007,T_SKILL_SKILL_NAME_36007,T_SKILL_SKILL_TIP_36007,T_SKILL_SPRateOnUI_4004,Icon_Skill_P036_003,,UI50_Skill_Ring_2,1,,,,0.6,,,P36_skill_2,1200,30,600,,,1,1,30,1,,,,994005,FX_P24_skill_2_warning_0-FX_P24_skill_2_warning,30,,36102,,,
37001,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P037_001,,UI50_Skill_Ring_1,1,,1,,0.6,,,P37_attack_1,1200,90,160,,,1,1,30,1,,,,,FX_P007_skill_1_warning_0-FX_P007_skill_1_warning,,,,,,
37002,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P037_001,,UI50_Skill_Ring_1,1,,2,,0.6,,,P37_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P007_skill_1_warning_0-FX_P007_skill_1_warning,,,,,,
37003,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P037_001,,UI50_Skill_Ring_1,1,,3,,0.6,,,P37_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P007_skill_1_warning_0-FX_P007_skill_1_warning,,,,,,
37004,T_SKILL_SKILL_NAME_37004,T_SKILL_SKILL_TIP_37004,T_SKILL_SPRateOnUI_108,Icon_Skill_P037_002,,UI50_Skill_Ring_3,1,,,,0.6,,,P37_skill_2,1200,30,400,,,1,1,30,1,,,,999042,FX_P007_skill_1_warning_0-FX_P007_skill_1_warning,,,,,,
37005,T_SKILL_SKILL_NAME_37005,T_SKILL_SKILL_TIP_37005,T_SKILL_SPRateOnUI_101,Icon_Skill_P037_003,,UI50_Skill_Ring_2,1,,,,0.6,,,P37_skill_1,1200,30,600,,,1,1,30,1,,,,999045-996007-995004-998022,FX_P13_skill_2_warning_0-FX_P13_skill_2_warning,30,,,,,
37006,T_SKILL_SKILL_NAME_37006,T_SKILL_SKILL_TIP_37006,T_SKILL_SPRateOnUI_108,Icon_Skill_P037_002,,UI50_Skill_Ring_3,1,,,,0.6,,,P37_skill_2,1200,30,400,,,1,1,30,1,,,,999042-999054,FX_P007_skill_1_warning_0-FX_P007_skill_1_warning,,,,,,
