SkinID,RoleID,SkinName,Color,MODEL_NAME,MODEL_NAME_Lobby,Icon3,VersionControl
2000142,20001,T_Skin_SkinName_10059,3,Player/R18_P20_62,Player/R18_P20_62_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_62,363-485-56
2100141,21001,T_Skin_SkinName_10059,3,Player/R18_P21_62,Player/R18_P21_62_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_62,364-485-56
2200141,22001,T_Skin_SkinName_10059,3,Player/R18_P22_62,Player/R18_P22_62_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_62,365-485-56
9000142,90001,T_Skin_SkinName_10059,3,Player/R18_P90_62,Player/R18_P90_62_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_62,366-485-56
91001041,91001,T_Skin_SkinName_10059,3,Player/R18_P91_62,Player/R18_P91_62_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_62,367-485-56
2300141,23001,T_Skin_SkinName_10059,3,Player/R18_P23_62,Player/R18_P23_62_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_62,368-485-56
2400141,24001,T_Skin_SkinName_10059,3,Player/R18_P24_62,Player/R18_P24_62_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_62,369-485-56
2500141,25001,T_Skin_SkinName_10059,3,Player/R18_P25_62,Player/R18_P25_62_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_62,370-485-56
2600141,26001,T_Skin_SkinName_10059,3,Player/R18_P26_62,Player/R18_P26_62_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_62,371-485-56
2700141,27001,T_Skin_SkinName_10059,3,Player/R18_P27_62,Player/R18_P27_62_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_62,372-485-56-59
2800141,28001,T_Skin_SkinName_10059,3,Player/R18_P28_62,Player/R18_P28_62_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_62,373-485-56
2900138,29001,T_Skin_SkinName_10059,3,Player/R18_P29_62,Player/R18_P29_62_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_62,374-485-56
3000139,30001,T_Skin_SkinName_10059,3,Player/R18_P30_62,Player/R18_P30_62_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_62,375-485-56
3100138,31001,T_Skin_SkinName_10059,3,Player/R18_P31_62,Player/R18_P31_62_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_62,376-485-56
3200138,32001,T_Skin_SkinName_10059,3,Player/R18_P32_62,Player/R18_P32_62_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_62,377-485-56
3300138,33001,T_Skin_SkinName_10059,3,Player/R18_P33_62,Player/R18_P33_62_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_62,378-485-56
3400138,34001,T_Skin_SkinName_10059,3,Player/R18_P34_62,Player/R18_P34_62_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_62,379-485-56
3500139,35001,T_Skin_SkinName_10059,3,Player/R18_P35_62,Player/R18_P35_62_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_62,380-485-56
3600138,36001,T_Skin_SkinName_10059,3,Player/R18_P36_62,Player/R18_P36_62_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_62,381-485-56
3700138,37001,T_Skin_SkinName_10059,3,Player/R18_P37_62,Player/R18_P37_62_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_62,382-485-56
3800138,38001,T_Skin_SkinName_10059,3,Player/R18_P38_62,Player/R18_P38_62_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_62,383-485-56
3900138,39001,T_Skin_SkinName_10059,3,Player/R18_P39_62,Player/R18_P39_62_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_62,384-485-56
C4000138,10040001,T_Skin_SkinName_10059,3,Player/R18_P40_62,Player/R18_P40_62_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_62,385-485-56
C4100138,10041001,T_Skin_SkinName_10059,3,Player/R18_P41_62,Player/R18_P41_62_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_62,386-485-56
C4200138,10042001,T_Skin_SkinName_10059,3,Player/R18_P42_62,Player/R18_P42_62_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_62,387-485-56
10060,1001,T_Skin_SkinName_10060,4,Player/R18_P01_63,Player/R18_P01_63_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_63,486-56
20060,2001,T_Skin_SkinName_10060,4,Player/R18_P02_63,Player/R18_P02_63_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_63,486-56
30057,3001,T_Skin_SkinName_10060,4,Player/R18_P03_63,Player/R18_P03_63_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_63,486-56
40058,4001,T_Skin_SkinName_10060,4,Player/R18_P04_63,Player/R18_P04_63_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_63,486-56
50060,5001,T_Skin_SkinName_10060,4,Player/R18_P05_63,Player/R18_P05_63_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_63,486-56
60060,6001,T_Skin_SkinName_10060,4,Player/R18_P06_63,Player/R18_P06_63_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_63,486-56
70060,7001,T_Skin_SkinName_10060,4,Player/R18_P07_63,Player/R18_P07_63_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_63,486-56
80057,8001,T_Skin_SkinName_10060,4,Player/R18_P08_63,Player/R18_P08_63_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_63,486-56
90058,9001,T_Skin_SkinName_10060,4,Player/R18_P09_63,Player/R18_P09_63_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_63,352-486-56
1000146,10001,T_Skin_SkinName_10060,4,Player/R18_P10_63,Player/R18_P10_63_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_63,353-486-56
1100145,11001,T_Skin_SkinName_10060,4,Player/R18_P11_63,Player/R18_P11_63_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_63,354-486-56
1200145,12001,T_Skin_SkinName_10060,4,Player/R18_P12_63,Player/R18_P12_63_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_63,355-486-56
1300144,13001,T_Skin_SkinName_10060,4,Player/R18_P13_63,Player/R18_P13_63_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_63,356-486-56
1400144,14001,T_Skin_SkinName_10060,4,Player/R18_P14_63,Player/R18_P14_63_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_63,357-486-56
1500142,15001,T_Skin_SkinName_10060,3,Player/R18_P15_63,Player/R18_P15_63_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_63,358-486-56
1600143,16001,T_Skin_SkinName_10060,3,Player/R18_P16_63,Player/R18_P16_63_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_63,359-486-56
1700142,17001,T_Skin_SkinName_10060,3,Player/R18_P17_63,Player/R18_P17_63_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_63,360-486-56
1800142,18001,T_Skin_SkinName_10060,3,Player/R18_P18_63,Player/R18_P18_63_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_63,361-486-56
1900142,19001,T_Skin_SkinName_10060,3,Player/R18_P19_63,Player/R18_P19_63_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_63,362-486-56
2000143,20001,T_Skin_SkinName_10060,3,Player/R18_P20_63,Player/R18_P20_63_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_63,363-486-56
2100142,21001,T_Skin_SkinName_10060,3,Player/R18_P21_63,Player/R18_P21_63_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_63,364-486-56
2200142,22001,T_Skin_SkinName_10060,3,Player/R18_P22_63,Player/R18_P22_63_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_63,365-486-56
9000143,90001,T_Skin_SkinName_10060,3,Player/R18_P90_63,Player/R18_P90_63_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_63,366-486-56
91001042,91001,T_Skin_SkinName_10060,3,Player/R18_P91_63,Player/R18_P91_63_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_63,367-486-56
2300142,23001,T_Skin_SkinName_10060,3,Player/R18_P23_63,Player/R18_P23_63_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_63,368-486-56
2400142,24001,T_Skin_SkinName_10060,3,Player/R18_P24_63,Player/R18_P24_63_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_63,369-486-56
2500142,25001,T_Skin_SkinName_10060,3,Player/R18_P25_63,Player/R18_P25_63_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_63,370-486-56
2600142,26001,T_Skin_SkinName_10060,3,Player/R18_P26_63,Player/R18_P26_63_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_63,371-486-56
2700142,27001,T_Skin_SkinName_10060,3,Player/R18_P27_63,Player/R18_P27_63_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_63,372-486-56-59
2800142,28001,T_Skin_SkinName_10060,3,Player/R18_P28_63,Player/R18_P28_63_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_63,373-486-56
2900142,29001,T_Skin_SkinName_10060,3,Player/R18_P29_63,Player/R18_P29_63_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_63,374-486-56
3000140,30001,T_Skin_SkinName_10060,3,Player/R18_P30_63,Player/R18_P30_63_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_63,375-486-56
3100139,31001,T_Skin_SkinName_10060,3,Player/R18_P31_63,Player/R18_P31_63_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_63,376-486-56
3200139,32001,T_Skin_SkinName_10060,3,Player/R18_P32_63,Player/R18_P32_63_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_63,377-486-56
3300139,33001,T_Skin_SkinName_10060,3,Player/R18_P33_63,Player/R18_P33_63_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_63,378-486-56
3400139,34001,T_Skin_SkinName_10060,3,Player/R18_P34_63,Player/R18_P34_63_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_63,379-486-56
3500140,35001,T_Skin_SkinName_10060,3,Player/R18_P35_63,Player/R18_P35_63_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_63,380-486-56
3600139,36001,T_Skin_SkinName_10060,3,Player/R18_P36_63,Player/R18_P36_63_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_63,381-486-56
3700139,37001,T_Skin_SkinName_10060,3,Player/R18_P37_63,Player/R18_P37_63_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_63,382-486-56
3800139,38001,T_Skin_SkinName_10060,3,Player/R18_P38_63,Player/R18_P38_63_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_63,383-486-56
3900139,39001,T_Skin_SkinName_10060,3,Player/R18_P39_63,Player/R18_P39_63_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_63,384-486-56
C4000139,10040001,T_Skin_SkinName_10060,3,Player/R18_P40_63,Player/R18_P40_63_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_63,385-486-56
C4100139,10041001,T_Skin_SkinName_10060,3,Player/R18_P41_63,Player/R18_P41_63_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_63,386-486-56
C4200139,10042001,T_Skin_SkinName_10060,3,Player/R18_P42_63,Player/R18_P42_63_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_63,387-486-56
10061,1001,T_Skin_SkinName_10061,4,Player/R18_P01_64,Player/R18_P01_64_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_64,487-56
20061,2001,T_Skin_SkinName_10061,4,Player/R18_P02_64,Player/R18_P02_64_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_64,487-56
30058,3001,T_Skin_SkinName_10061,4,Player/R18_P03_64,Player/R18_P03_64_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_64,487-56
40059,4001,T_Skin_SkinName_10061,4,Player/R18_P04_64,Player/R18_P04_64_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_64,487-56
50061,5001,T_Skin_SkinName_10061,4,Player/R18_P05_64,Player/R18_P05_64_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_64,487-56
60061,6001,T_Skin_SkinName_10061,4,Player/R18_P06_64,Player/R18_P06_64_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_64,487-56
70061,7001,T_Skin_SkinName_10061,4,Player/R18_P07_64,Player/R18_P07_64_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_64,487-56
80058,8001,T_Skin_SkinName_10061,4,Player/R18_P08_64,Player/R18_P08_64_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_64,487-56
90059,9001,T_Skin_SkinName_10061,4,Player/R18_P09_64,Player/R18_P09_64_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_64,352-487-56
1000147,10001,T_Skin_SkinName_10061,4,Player/R18_P10_64,Player/R18_P10_64_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_64,353-487-56
1100146,11001,T_Skin_SkinName_10061,4,Player/R18_P11_64,Player/R18_P11_64_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_64,354-487-56
1200146,12001,T_Skin_SkinName_10061,4,Player/R18_P12_64,Player/R18_P12_64_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_64,355-487-56
1300145,13001,T_Skin_SkinName_10061,4,Player/R18_P13_64,Player/R18_P13_64_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_64,356-487-56
1400145,14001,T_Skin_SkinName_10061,4,Player/R18_P14_64,Player/R18_P14_64_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_64,357-487-56
1500143,15001,T_Skin_SkinName_10061,3,Player/R18_P15_64,Player/R18_P15_64_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_64,358-487-56
1600144,16001,T_Skin_SkinName_10061,3,Player/R18_P16_64,Player/R18_P16_64_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_64,359-487-56
1700143,17001,T_Skin_SkinName_10061,3,Player/R18_P17_64,Player/R18_P17_64_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_64,360-487-56
1800143,18001,T_Skin_SkinName_10061,3,Player/R18_P18_64,Player/R18_P18_64_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_64,361-487-56
1900143,19001,T_Skin_SkinName_10061,3,Player/R18_P19_64,Player/R18_P19_64_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_64,362-487-56
2000144,20001,T_Skin_SkinName_10061,3,Player/R18_P20_64,Player/R18_P20_64_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_64,363-487-56
2100143,21001,T_Skin_SkinName_10061,3,Player/R18_P21_64,Player/R18_P21_64_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_64,364-487-56
2200143,22001,T_Skin_SkinName_10061,3,Player/R18_P22_64,Player/R18_P22_64_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_64,365-487-56
9000144,90001,T_Skin_SkinName_10061,3,Player/R18_P90_64,Player/R18_P90_64_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_64,366-487-56
91001043,91001,T_Skin_SkinName_10061,3,Player/R18_P91_64,Player/R18_P91_64_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_64,367-487-56
2300143,23001,T_Skin_SkinName_10061,3,Player/R18_P23_64,Player/R18_P23_64_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_64,368-487-56
2400143,24001,T_Skin_SkinName_10061,3,Player/R18_P24_64,Player/R18_P24_64_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_64,369-487-56
2500143,25001,T_Skin_SkinName_10061,3,Player/R18_P25_64,Player/R18_P25_64_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_64,370-487-56
2600143,26001,T_Skin_SkinName_10061,3,Player/R18_P26_64,Player/R18_P26_64_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_64,371-487-56
2700143,27001,T_Skin_SkinName_10061,3,Player/R18_P27_64,Player/R18_P27_64_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_64,372-487-56-59
2800143,28001,T_Skin_SkinName_10061,3,Player/R18_P28_64,Player/R18_P28_64_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_64,373-487-56
2900143,29001,T_Skin_SkinName_10061,3,Player/R18_P29_64,Player/R18_P29_64_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_64,374-487-56
3000144,30001,T_Skin_SkinName_10061,3,Player/R18_P30_64,Player/R18_P30_64_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_64,375-487-56
3100140,31001,T_Skin_SkinName_10061,3,Player/R18_P31_64,Player/R18_P31_64_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_64,376-487-56
3200140,32001,T_Skin_SkinName_10061,3,Player/R18_P32_64,Player/R18_P32_64_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_64,377-487-56
3300140,33001,T_Skin_SkinName_10061,3,Player/R18_P33_64,Player/R18_P33_64_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_64,378-487-56
3400140,34001,T_Skin_SkinName_10061,3,Player/R18_P34_64,Player/R18_P34_64_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_64,379-487-56
3500141,35001,T_Skin_SkinName_10061,3,Player/R18_P35_64,Player/R18_P35_64_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_64,380-487-56
3600140,36001,T_Skin_SkinName_10061,3,Player/R18_P36_64,Player/R18_P36_64_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_64,381-487-56
3700140,37001,T_Skin_SkinName_10061,3,Player/R18_P37_64,Player/R18_P37_64_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_64,382-487-56
3800140,38001,T_Skin_SkinName_10061,3,Player/R18_P38_64,Player/R18_P38_64_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_64,383-487-56
3900140,39001,T_Skin_SkinName_10061,3,Player/R18_P39_64,Player/R18_P39_64_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_64,384-487-56
C4000140,10040001,T_Skin_SkinName_10061,3,Player/R18_P40_64,Player/R18_P40_64_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_64,385-487-56
C4100140,10041001,T_Skin_SkinName_10061,3,Player/R18_P41_64,Player/R18_P41_64_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_64,386-487-56
C4200140,10042001,T_Skin_SkinName_10061,3,Player/R18_P42_64,Player/R18_P42_64_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_64,387-487-56
10062,1001,T_Skin_SkinName_10062,4,Player/R18_P01_65,Player/R18_P01_65_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_65,488-56
20062,2001,T_Skin_SkinName_10062,4,Player/R18_P02_65,Player/R18_P02_65_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_65,488-56
30059,3001,T_Skin_SkinName_10062,4,Player/R18_P03_65,Player/R18_P03_65_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_65,488-56
40060,4001,T_Skin_SkinName_10062,4,Player/R18_P04_65,Player/R18_P04_65_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_65,488-56
50062,5001,T_Skin_SkinName_10062,4,Player/R18_P05_65,Player/R18_P05_65_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_65,488-56
60062,6001,T_Skin_SkinName_10062,4,Player/R18_P06_65,Player/R18_P06_65_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_65,488-56
70062,7001,T_Skin_SkinName_10062,4,Player/R18_P07_65,Player/R18_P07_65_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_65,488-56
80059,8001,T_Skin_SkinName_10062,4,Player/R18_P08_65,Player/R18_P08_65_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_65,488-56
90060,9001,T_Skin_SkinName_10062,4,Player/R18_P09_65,Player/R18_P09_65_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_65,352-488-56
1000148,10001,T_Skin_SkinName_10062,4,Player/R18_P10_65,Player/R18_P10_65_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_65,353-488-56
1100147,11001,T_Skin_SkinName_10062,4,Player/R18_P11_65,Player/R18_P11_65_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_65,354-488-56
1200147,12001,T_Skin_SkinName_10062,4,Player/R18_P12_65,Player/R18_P12_65_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_65,355-488-56
1300146,13001,T_Skin_SkinName_10062,4,Player/R18_P13_65,Player/R18_P13_65_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_65,356-488-56
1400146,14001,T_Skin_SkinName_10062,4,Player/R18_P14_65,Player/R18_P14_65_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_65,357-488-56
1500144,15001,T_Skin_SkinName_10062,3,Player/R18_P15_65,Player/R18_P15_65_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_65,358-488-56
1600145,16001,T_Skin_SkinName_10062,3,Player/R18_P16_65,Player/R18_P16_65_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_65,359-488-56
1700144,17001,T_Skin_SkinName_10062,3,Player/R18_P17_65,Player/R18_P17_65_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_65,360-488-56
1800144,18001,T_Skin_SkinName_10062,3,Player/R18_P18_65,Player/R18_P18_65_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_65,361-488-56
1900144,19001,T_Skin_SkinName_10062,3,Player/R18_P19_65,Player/R18_P19_65_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_65,362-488-56
2000145,20001,T_Skin_SkinName_10062,3,Player/R18_P20_65,Player/R18_P20_65_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_65,363-488-56
2100144,21001,T_Skin_SkinName_10062,3,Player/R18_P21_65,Player/R18_P21_65_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_65,364-488-56
2200144,22001,T_Skin_SkinName_10062,3,Player/R18_P22_65,Player/R18_P22_65_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_65,365-488-56
9000145,90001,T_Skin_SkinName_10062,3,Player/R18_P90_65,Player/R18_P90_65_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_65,366-488-56
91001044,91001,T_Skin_SkinName_10062,3,Player/R18_P91_65,Player/R18_P91_65_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_65,367-488-56
2300144,23001,T_Skin_SkinName_10062,3,Player/R18_P23_65,Player/R18_P23_65_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_65,368-488-56
2400144,24001,T_Skin_SkinName_10062,3,Player/R18_P24_65,Player/R18_P24_65_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_65,369-488-56
2500144,25001,T_Skin_SkinName_10062,3,Player/R18_P25_65,Player/R18_P25_65_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_65,370-488-56
2600144,26001,T_Skin_SkinName_10062,3,Player/R18_P26_65,Player/R18_P26_65_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_65,371-488-56
2700144,27001,T_Skin_SkinName_10062,3,Player/R18_P27_65,Player/R18_P27_65_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_65,372-488-56-59
2800144,28001,T_Skin_SkinName_10062,3,Player/R18_P28_65,Player/R18_P28_65_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_65,373-488-56
2900144,29001,T_Skin_SkinName_10062,3,Player/R18_P29_65,Player/R18_P29_65_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_65,374-488-56
3000145,30001,T_Skin_SkinName_10062,3,Player/R18_P30_65,Player/R18_P30_65_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_65,375-488-56
3100144,31001,T_Skin_SkinName_10062,3,Player/R18_P31_65,Player/R18_P31_65_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_65,376-488-56
3200141,32001,T_Skin_SkinName_10062,3,Player/R18_P32_65,Player/R18_P32_65_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_65,377-488-56
3300141,33001,T_Skin_SkinName_10062,3,Player/R18_P33_65,Player/R18_P33_65_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_65,378-488-56
3400141,34001,T_Skin_SkinName_10062,3,Player/R18_P34_65,Player/R18_P34_65_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_65,379-488-56
3500142,35001,T_Skin_SkinName_10062,3,Player/R18_P35_65,Player/R18_P35_65_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_65,380-488-56
3600141,36001,T_Skin_SkinName_10062,3,Player/R18_P36_65,Player/R18_P36_65_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_65,381-488-56
3700141,37001,T_Skin_SkinName_10062,3,Player/R18_P37_65,Player/R18_P37_65_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_65,382-488-56
3800141,38001,T_Skin_SkinName_10062,3,Player/R18_P38_65,Player/R18_P38_65_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_65,383-488-56
3900141,39001,T_Skin_SkinName_10062,3,Player/R18_P39_65,Player/R18_P39_65_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_65,384-488-56
C4000141,10040001,T_Skin_SkinName_10062,3,Player/R18_P40_65,Player/R18_P40_65_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_65,385-488-56
C4100141,10041001,T_Skin_SkinName_10062,3,Player/R18_P41_65,Player/R18_P41_65_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_65,386-488-56
C4200141,10042001,T_Skin_SkinName_10062,3,Player/R18_P42_65,Player/R18_P42_65_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_65,387-488-56
10063,1001,T_Skin_SkinName_10063,4,Player/R18_P01_66,Player/R18_P01_66_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_66,489-56
20063,2001,T_Skin_SkinName_10063,4,Player/R18_P02_66,Player/R18_P02_66_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_66,489-56
30060,3001,T_Skin_SkinName_10063,4,Player/R18_P03_66,Player/R18_P03_66_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_66,489-56
40061,4001,T_Skin_SkinName_10063,4,Player/R18_P04_66,Player/R18_P04_66_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_66,489-56
50063,5001,T_Skin_SkinName_10063,4,Player/R18_P05_66,Player/R18_P05_66_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_66,489-56
60063,6001,T_Skin_SkinName_10063,4,Player/R18_P06_66,Player/R18_P06_66_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_66,489-56
70063,7001,T_Skin_SkinName_10063,4,Player/R18_P07_66,Player/R18_P07_66_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_66,489-56
80060,8001,T_Skin_SkinName_10063,4,Player/R18_P08_66,Player/R18_P08_66_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_66,489-56
90061,9001,T_Skin_SkinName_10063,4,Player/R18_P09_66,Player/R18_P09_66_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_66,352-489-56
