ID,Type,RoleID,CheerID,ItemID,StoryID,UnlockValue,StoryIcon,StaticImageTitle,StaticImage,DynamicPrefabs,DynamicPrefabs_SFW,GotoWhere,GetDescription,ATTRIBUTE_ID,VersionControls
90066,3,9001,,90066,,,,,,,,,T_CollectionBook_GetDescription_10013,140016,352-494-56
1000154,3,10001,,1000154,,,,,,,,,T_CollectionBook_GetDescription_10013,140010,353-494-56
1100153,3,11001,,1100153,,,,,,,,,T_CollectionBook_GetDescription_10013,140010,354-494-56
1200153,3,12001,,1200153,,,,,,,,,T_CollectionBook_GetDescription_10013,140016,355-494-56
1300152,3,13001,,1300152,,,,,,,,,T_CollectionBook_GetDescription_10013,140016,356-494-56
1400152,3,14001,,1400152,,,,,,,,,T_CollectionBook_GetDescription_10013,140010,357-494-56
1500150,3,15001,,1500150,,,,,,,,,T_CollectionBook_GetDescription_10013,140016,358-494-56
1600151,3,16001,,1600151,,,,,,,,,T_CollectionBook_GetDescription_10013,140016,359-494-56
1700150,3,17001,,1700150,,,,,,,,,T_CollectionBook_GetDescription_10013,140016,360-494-56
1800150,3,18001,,1800150,,,,,,,,,T_CollectionBook_GetDescription_10013,140010,361-494-56
1900150,3,19001,,1900150,,,,,,,,,T_CollectionBook_GetDescription_10013,140016,362-494-56
2000151,3,20001,,2000151,,,,,,,,,T_CollectionBook_GetDescription_10013,140016,363-494-56
2100150,3,21001,,2100150,,,,,,,,,T_CollectionBook_GetDescription_10013,140010,364-494-56
2200150,3,22001,,2200150,,,,,,,,,T_CollectionBook_GetDescription_10013,140010,365-494-56
9000151,3,90001,,9000151,,,,,,,,,T_CollectionBook_GetDescription_10013,140016,366-494-56
91001050,3,91001,,91001050,,,,,,,,,T_CollectionBook_GetDescription_10013,140010,367-494-56
2300150,3,23001,,2300150,,,,,,,,,T_CollectionBook_GetDescription_10013,140016,368-494-56
2400150,3,24001,,2400150,,,,,,,,,T_CollectionBook_GetDescription_10013,140010,369-494-56
2500150,3,25001,,2500150,,,,,,,,,T_CollectionBook_GetDescription_10013,140010,370-494-56
2600150,3,26001,,2600150,,,,,,,,,T_CollectionBook_GetDescription_10013,140016,371-494-56
2700150,3,27001,,2700150,,,,,,,,,T_CollectionBook_GetDescription_10013,140016,372-494-56-59
2800150,3,28001,,2800150,,,,,,,,,T_CollectionBook_GetDescription_10013,140016,373-494-56
2900150,3,29001,,2900150,,,,,,,,,T_CollectionBook_GetDescription_10013,140016,374-494-56
3000151,3,30001,,3000151,,,,,,,,,T_CollectionBook_GetDescription_10013,140016,375-494-56
3100150,3,31001,,3100150,,,,,,,,,T_CollectionBook_GetDescription_10013,140010,376-494-56
3200150,3,32001,,3200150,,,,,,,,,T_CollectionBook_GetDescription_10013,140016,377-494-56
3300150,3,33001,,3300150,,,,,,,,,T_CollectionBook_GetDescription_10013,140010,378-494-56
3400150,3,34001,,3400150,,,,,,,,,T_CollectionBook_GetDescription_10013,140016,379-494-56
3500151,3,35001,,3500151,,,,,,,,,T_CollectionBook_GetDescription_10013,140016,380-494-56
3600150,3,36001,,3600150,,,,,,,,,T_CollectionBook_GetDescription_10013,140016,381-494-56
3700150,3,37001,,3700150,,,,,,,,,T_CollectionBook_GetDescription_10013,140016,382-494-56
3800147,3,38001,,3800147,,,,,,,,,T_CollectionBook_GetDescription_10013,140010,383-494-56
3900147,3,39001,,3900147,,,,,,,,,T_CollectionBook_GetDescription_10013,140016,384-494-56
C4000147,3,10040001,,C4000147,,,,,,,,,T_CollectionBook_GetDescription_10013,140010,385-494-56
C4100147,3,10041001,,C4100147,,,,,,,,,T_CollectionBook_GetDescription_10013,140016,386-494-56
C4200147,3,10042001,,C4200147,,,,,,,,,T_CollectionBook_GetDescription_10013,140016,387-494-56
10069,3,1001,,10069,,,,,,,,,T_CollectionBook_GetDescription_10013,140013,495-56
20069,3,2001,,20069,,,,,,,,,T_CollectionBook_GetDescription_10013,140010,495-56
30066,3,3001,,30066,,,,,,,,,T_CollectionBook_GetDescription_10013,140008,495-56
40067,3,4001,,40067,,,,,,,,,T_CollectionBook_GetDescription_10013,140014,495-56
50069,3,5001,,50069,,,,,,,,,T_CollectionBook_GetDescription_10013,140007,495-56
60069,3,5001,,60069,,,,,,,,,T_CollectionBook_GetDescription_10013,140008,495-56
70069,3,7001,,70069,,,,,,,,,T_CollectionBook_GetDescription_10013,140007,495-56
80066,3,8001,,80066,,,,,,,,,T_CollectionBook_GetDescription_10013,140014,495-56
90067,3,9001,,90067,,,,,,,,,T_CollectionBook_GetDescription_10013,140016,352-495-56
1000155,3,10001,,1000155,,,,,,,,,T_CollectionBook_GetDescription_10013,140010,353-495-56
1100154,3,11001,,1100154,,,,,,,,,T_CollectionBook_GetDescription_10013,140010,354-495-56
1200154,3,12001,,1200154,,,,,,,,,T_CollectionBook_GetDescription_10013,140016,355-495-56
1300153,3,13001,,1300153,,,,,,,,,T_CollectionBook_GetDescription_10013,140016,356-495-56
1400153,3,14001,,1400153,,,,,,,,,T_CollectionBook_GetDescription_10013,140010,357-495-56
1500151,3,15001,,1500151,,,,,,,,,T_CollectionBook_GetDescription_10013,140016,358-495-56
1600152,3,16001,,1600152,,,,,,,,,T_CollectionBook_GetDescription_10013,140016,359-495-56
1700151,3,17001,,1700151,,,,,,,,,T_CollectionBook_GetDescription_10013,140016,360-495-56
1800151,3,18001,,1800151,,,,,,,,,T_CollectionBook_GetDescription_10013,140010,361-495-56
1900151,3,19001,,1900151,,,,,,,,,T_CollectionBook_GetDescription_10013,140016,362-495-56
2000152,3,20001,,2000152,,,,,,,,,T_CollectionBook_GetDescription_10013,140016,363-495-56
2100151,3,21001,,2100151,,,,,,,,,T_CollectionBook_GetDescription_10013,140010,364-495-56
2200151,3,22001,,2200151,,,,,,,,,T_CollectionBook_GetDescription_10013,140010,365-495-56
9000152,3,90001,,9000152,,,,,,,,,T_CollectionBook_GetDescription_10013,140016,366-495-56
91001051,3,91001,,91001051,,,,,,,,,T_CollectionBook_GetDescription_10013,140010,367-495-56
2300151,3,23001,,2300151,,,,,,,,,T_CollectionBook_GetDescription_10013,140016,368-495-56
2400151,3,24001,,2400151,,,,,,,,,T_CollectionBook_GetDescription_10013,140010,369-495-56
2500151,3,25001,,2500151,,,,,,,,,T_CollectionBook_GetDescription_10013,140010,370-495-56
2600151,3,26001,,2600151,,,,,,,,,T_CollectionBook_GetDescription_10013,140016,371-495-56
2700151,3,27001,,2700151,,,,,,,,,T_CollectionBook_GetDescription_10013,140016,372-495-56-59
2800151,3,28001,,2800151,,,,,,,,,T_CollectionBook_GetDescription_10013,140016,373-495-56
2900151,3,29001,,2900151,,,,,,,,,T_CollectionBook_GetDescription_10013,140016,374-495-56
3000152,3,30001,,3000152,,,,,,,,,T_CollectionBook_GetDescription_10013,140016,375-495-56
3100151,3,31001,,3100151,,,,,,,,,T_CollectionBook_GetDescription_10013,140010,376-495-56
3200151,3,32001,,3200151,,,,,,,,,T_CollectionBook_GetDescription_10013,140016,377-495-56
3300151,3,33001,,3300151,,,,,,,,,T_CollectionBook_GetDescription_10013,140010,378-495-56
3400151,3,34001,,3400151,,,,,,,,,T_CollectionBook_GetDescription_10013,140016,379-495-56
3500152,3,35001,,3500152,,,,,,,,,T_CollectionBook_GetDescription_10013,140016,380-495-56
3600151,3,36001,,3600151,,,,,,,,,T_CollectionBook_GetDescription_10013,140016,381-495-56
3700151,3,37001,,3700151,,,,,,,,,T_CollectionBook_GetDescription_10013,140016,382-495-56
3800151,3,38001,,3800151,,,,,,,,,T_CollectionBook_GetDescription_10013,140010,383-495-56
3900148,3,39001,,3900148,,,,,,,,,T_CollectionBook_GetDescription_10013,140016,384-495-56
C4000148,3,10040001,,C4000148,,,,,,,,,T_CollectionBook_GetDescription_10013,140010,385-495-56
C4100148,3,10041001,,C4100148,,,,,,,,,T_CollectionBook_GetDescription_10013,140016,386-495-56
C4200148,3,10042001,,C4200148,,,,,,,,,T_CollectionBook_GetDescription_10013,140016,387-495-56
310001,4,1001,,310001,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,703-56
310002,4,11001,,310002,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,354-704-56
310003,4,6001,,310003,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,705-56
310004,4,7001,,310004,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,706-56
310005,4,2001,,310005,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,351-701-56
310006,4,4001,,310006,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,702-56
310007,4,10001,,310007,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,353-721-56
310008,4,5001,,310008,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,722-56
310009,4,9001,,310009,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,352-729-56
310010,4,8001,,310010,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,733-56
310011,4,3001,,310011,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,744-56
310012,4,13001,,310012,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,356-752-56
310013,4,16001,,310013,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,359-765-56
310014,4,14001,,310014,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,357-766-56
310015,4,19001,,310015,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,362-774-56
310016,4,21001,,310016,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,364-56
310017,4,90001,,310017,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,366-56
310018,4,20001,,310018,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,363-56
310019,4,23001,,310019,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,368-56
310020,4,24001,,310020,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,369-56
310021,4,27001,,310021,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,372-56-59
310022,4,29001,,310022,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,374-56
310023,4,33001,,310023,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,378-56
310024,4,35001,,310024,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,380-56
310025,4,36001,,310025,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,381-56
310026,4,39001,,310026,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,384-56
310027,4,37001,,310027,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,531-382-56
310101,4,10001,,310101,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,353-707-56
310102,4,8001,,310102,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,708-56
310103,4,5001,,310103,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,709-56
310104,4,2001,,310104,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,56
310105,4,1001,,310105,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,56
310106,4,9001,,310106,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,352-715-56
310107,4,6001,,310107,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,716-56
310108,4,11001,,310108,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,354-723-56
310109,4,7001,,310109,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,726-56
310110,4,3001,,310110,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,734-56
310111,4,12001,,310111,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,355-737-56
310112,4,4001,,310112,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,738-56
310113,4,15001,,310113,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,358-757-56
310114,4,18001,,310114,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,361-771-56
310115,4,16001,,310115,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,362-775-56
310116,4,17001,,310116,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,360-56
310117,4,19001,,310117,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,362-56
310118,4,91001,,310118,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,367-56
310119,4,22001,,310119,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,365-56
310120,4,90001,,310120,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,366-56
310121,4,28001,,310121,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,373-56
310122,4,30001,,310122,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,375-56
310123,4,34001,,310123,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,379-56
310124,4,32001,,310124,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,521-377-56
310125,4,38001,,310125,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,383-56
310126,4,35001,,310126,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,527-380-56
310127,4,10041001,,310127,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,386-56
310201,4,11001,,310201,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,354-710-56
310202,4,3001,,310202,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,711-56
310203,4,7001,,310203,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,712-56
310204,4,9001,,310204,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,352-713-56
310205,4,5001,,310205,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,714-56
310206,4,10001,,310206,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,353-719-56
310207,4,8001,,310207,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,720-56
310208,4,2001,,310208,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,351-727-56
310209,4,4001,,310209,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,728-56
310210,4,1001,,310210,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,732-56
310211,4,6001,,310211,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,741-56
310212,4,15001,,310212,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,358-758-56
310213,4,12001,,310213,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,355-759-56
310214,4,18001,,310214,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,361-772-56
310215,4,20001,,310215,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,363-56
310216,4,22001,,310216,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,365-56
310217,4,26001,,310217,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,371-56
310218,4,23001,,310218,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,368-56
310219,4,29001,,310219,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,374-56
310220,4,31001,,310220,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,376-56
310221,4,28001,,310221,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,373-56
310222,4,30001,,310222,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,375-56
310223,4,35001,,310223,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,380-56
310224,4,37001,,310224,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,382-56
310225,4,34001,,310225,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,525-379-56
310226,4,39001,,310226,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,384-56
310227,4,10041001,,310227,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,386-56
310228,4,38001,,310228,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,533-383-56
310301,4,10001,,310301,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,353-717-56
310302,4,7001,,310302,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,718-56
310303,4,11001,,310303,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,354-724-56
310304,4,3001,,310304,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,725-56
310305,4,9001,,310305,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,352-730-56
310306,4,6001,,310306,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,731-56
310307,4,2001,,310307,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,351-739-56
310308,4,1001,,310308,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,740-56
310309,4,4001,,310309,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,749-56
310310,4,14001,,310310,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,357-753-56
310311,4,13001,,310311,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,356-762-56
310312,4,8001,,310312,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,763-56
310313,4,17001,,310313,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,360-767-56
310314,4,20001,,310314,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,363-56
310315,4,22001,,310315,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,365-56
310316,4,21001,,310316,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,364-56
310317,4,25001,,310317,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,370-56
310318,4,91001,,310318,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,367-56
310319,4,28001,,310319,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,373-56
310320,4,30001,,310320,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,375-56
310321,4,32001,,310321,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,377-56
310322,4,33001,,310322,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,523-378-56
310323,4,10040001,,310323,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,385-56
310324,4,10042001,,310324,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,387-56
310401,4,12001,,310401,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,355-735-56
310402,4,5001,,310402,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,736-56
310403,4,9001,,310403,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,352-742-56
310404,4,7001,,310404,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,743-56
310405,4,11001,,310405,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,354-747-56
310406,4,1001,,310406,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,748-56
310407,4,16001,,310407,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,359-764-56
310408,4,13001,,310408,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,356-770-56
310409,4,19001,,310409,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,362-773-56
310410,4,21001,,310410,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,364-56
310411,4,90001,,310411,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,366-56
310412,4,23001,,310412,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,368-56
310413,4,25001,,310413,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,370-56
310414,4,27001,,310414,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,372-56-59
310415,4,24001,,310415,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,369-56
310416,4,26001,,310416,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,371-56
310417,4,31001,,310417,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,376-56
310418,4,33001,,310418,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,378-56
310419,4,29001,,310419,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,374-56
310420,4,36001,,310420,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,381-56
310421,4,10040001,,310421,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,385-56
310422,4,10042001,,310422,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,387-56
310501,4,12001,,310501,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,355-745-56
310502,4,8001,,310502,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,746-56
310503,4,7001,,310503,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,750-56
310504,4,13001,,310504,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,356-751-56
310505,4,14001,,310505,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,357-754-56
310506,4,3001,,310506,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,755-56
310507,4,11001,,310507,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,354-756-56
310508,4,10001,,310508,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,353-760-56
310509,4,1001,,310509,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,761-56
310510,4,17001,,310510,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,360-768-56
310511,4,6001,,310511,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,769-56
310512,4,15001,,310512,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,358-56
310513,4,18001,,310513,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,361-56
310514,4,91001,,310514,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,367-56
310515,4,24001,,310515,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,369-56
310516,4,26001,,310516,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,371-56
310517,4,25001,,310517,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,370-56
310518,4,27001,,310518,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,372-56-59
310519,4,32001,,310519,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,377-56
310520,4,34001,,310520,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,379-56
310521,4,31001,,310521,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,376-56
310522,4,37001,,310522,,,,,,,,3,T_CollectionBook_GetDescription_10013,140014,382-56
310523,4,38001,,310523,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,383-56
310524,4,36001,,310524,,,,,,,,3,T_CollectionBook_GetDescription_10013,140008,529-381-56
320101,4,1001,,320101,,,,,,,,,T_CollectionBook_GetDescription_10027,140016,292-108-56
320102,4,5001,,320102,,,,,,,,,T_CollectionBook_GetDescription_50029,140010,293-108-56
320103,4,7001,,320103,,,,,,,,,T_CollectionBook_GetDescription_70029,140010,294-108-56
320104,4,8001,,320104,,,,,,,,,T_CollectionBook_GetDescription_80029,140016,314-108-56
320105,4,3001,,320105,,,,,,,,,T_CollectionBook_GetDescription_30029,140010,311-108-56
320106,4,4001,,320106,,,,,,,,,T_CollectionBook_GetDescription_40031,140016,312-108-56
320107,4,6001,,320107,,,,,,,,,T_CollectionBook_GetDescription_60034,140010,313-108-56
320108,4,2001,,320108,,,,,,,,,T_CollectionBook_GetDescription_20033,140020,310-108-56
320109,4,11001,,320109,,,,,,,,,T_CollectionBook_GetDescription_1100120,140020,317-108-56
320110,4,9001,,320110,,,,,,,,,T_CollectionBook_GetDescription_90032,140017,315-108-56
320111,4,10001,,320111,,,,,,,,,T_CollectionBook_GetDescription_1000122,140020,316-108-56
320112,4,12001,,320112,,,,,,,,,T_CollectionBook_GetDescription_1200122,140017,318-108-56
320113,4,13001,,320113,,,,,,,,,T_CollectionBook_GetDescription_1300122,140017,321-108-56
320114,4,14001,,320114,,,,,,,,,T_CollectionBook_GetDescription_1400124,140020,322-108-56
320115,4,15001,,320115,,,,,,,,,T_CollectionBook_GetDescription_1500125,140017,323-108-56
320116,4,16001,,320116,,,,,,,,,T_CollectionBook_GetDescription_1600124,140017,331-108-56
320117,4,17001,,320117,,,,,,,,,T_CollectionBook_GetDescription_1700124,140017,334-108-56
320118,4,18001,,320118,,,,,,,,,T_CollectionBook_GetDescription_1800125,140020,338-108-56
320119,4,19001,,320119,,,,,,,,,T_CollectionBook_GetDescription_1900126,140017,340-108-56
320120,4,20001,,320120,,,,,,,,,T_CollectionBook_GetDescription_2000129,140017,342-108-56
320121,4,21001,,320121,,,,,,,,,T_CollectionBook_GetDescription_2100128,140020,344-108-56
320122,4,22001,,320122,,,,,,,,,T_CollectionBook_GetDescription_2200130,140020,346-108-56
320123,4,23001,,320123,,,,,,,,,T_CollectionBook_GetDescription_2300133,140017,503-108-56
320190,4,90001,,320190,,,,,,,,,T_CollectionBook_GetDescription_9000130,140017,348-108-56
320191,4,91001,,320191,,,,,,,,,T_CollectionBook_GetDescription_91001031,140020,501-108-56
320124,4,24001,,320124,,,,,,,,,T_CollectionBook_GetDescription_2400133,140020,505-108-56
320125,4,25001,,320125,,,,,,,,,T_CollectionBook_GetDescription_2500135,140020,507-108-56
320126,4,26001,,320126,,,,,,,,,T_CollectionBook_GetDescription_2600136,140017,509-108-56
320127,4,27001,,320127,,,,,,,,,T_CollectionBook_GetDescription_2700137,140017,511-108-56-59
320128,4,28001,,320128,,,,,,,,,T_CollectionBook_GetDescription_2800138,140017,513-108-56
320129,4,29001,,320129,,,,,,,,,T_CollectionBook_GetDescription_2900139,140017,515-108-56
320130,4,30001,,320130,,,,,,,,,T_CollectionBook_GetDescription_3000141,140017,517-108-56
320131,4,31001,,320131,,,,,,,,,T_CollectionBook_GetDescription_3100141,140020,519-108-56
320132,4,32001,,320132,,,,,,,,,T_CollectionBook_GetDescription_3200142,140017,521-108-56
320133,4,33001,,320133,,,,,,,,,T_CollectionBook_GetDescription_3300143,140020,523-108-56
320134,4,34001,,320134,,,,,,,,,T_CollectionBook_GetDescription_3400144,140017,525-108-56
320135,4,35001,,320135,,,,,,,,,T_CollectionBook_GetDescription_3500146,140017,527-108-56
320136,4,36001,,320136,,,,,,,,,T_CollectionBook_GetDescription_3600146,140017,529-108-56
320137,4,37001,,320137,,,,,,,,,T_CollectionBook_GetDescription_3700147,140017,531-108-56
320138,4,38001,,320138,,,,,,,,,T_CollectionBook_GetDescription_3800148,140020,533-108-56
320139,4,39001,,320139,,,,,,,,,T_CollectionBook_GetDescription_320139,140017,535-108-56
320140,4,10040001,,320140,,,,,,,,,T_CollectionBook_GetDescription_320140,140020,537-108-56
320141,4,10041001,,320141,,,,,,,,,T_CollectionBook_GetDescription_320141,140017,539-108-56
320142,4,10042001,,320142,,,,,,,,,T_CollectionBook_GetDescription_320142,140017,541-108-56
330001,7,1001,,330001,,,,,,Icon/Images03_HCG_act/P001_CG04_1Loop-Icon/Images03_HCG_act/P001_CG04_2Finish-Icon/Images03_HCG_act/P001_CG04_3End,Icon/Images03_HCG_act/P001_CG04_1Loop,,T_CollectionBook_GetDescription_330001,140018,55-56-58
330002,7,5001,,330002,,,,,,Icon/Images03_HCG_act/P005_CG04_1Loop-Icon/Images03_HCG_act/P005_CG04_2Finish-Icon/Images03_HCG_act/P005_CG04_3End,Icon/Images03_HCG_act/P005_CG04_1Loop,,T_CollectionBook_GetDescription_330001,140019,55-56-58
330003,7,7001,,330003,,,,,,Icon/Images03_HCG_act/P007_CG04_1Loop-Icon/Images03_HCG_act/P007_CG04_2Finish-Icon/Images03_HCG_act/P007_CG04_3End,Icon/Images03_HCG_act/P007_CG04_1Loop,,T_CollectionBook_GetDescription_330001,140019,55-56-58
330004,7,8001,,330004,,,,,,Icon/Images03_HCG_act/P008_CG04_1Loop-Icon/Images03_HCG_act/P008_CG04_2Finish-Icon/Images03_HCG_act/P008_CG04_3End,Icon/Images03_HCG_act/P008_CG04_1Loop,,T_CollectionBook_GetDescription_330001,140017,55-56-58
330005,7,2001,,330005,,,,,,Icon/Images03_HCG_act/P002_CG04_1Loop-Icon/Images03_HCG_act/P002_CG04_2Finish-Icon/Images03_HCG_act/P002_CG04_3End,Icon/Images03_HCG_act/P002_CG04_1Loop,,T_CollectionBook_GetDescription_10050,140017,55-56-58-53
