ID,TYPE,NAME,ICON,HeadIcon,ExcludeRole,Role,Color,RepeatChangeID,RepeatChangeCount,Value,DropTag,Info,Source,IsCountDrop,SortIndex,EnergyValue,ObtainWays,VersionControl
20066,4,T_ITEM_NAME_20066,Icon/Item/Skin/Icon_SkinIcon_69,Icon/Icon01_Head/Icon01_Head_S_P02,,,4,10,3000,20066,SS_37-2001_SS-SS-SS_S37,T_ITEM_Info_20016,,1,,,1-3,492-56
30063,4,T_ITEM_NAME_30063,Icon/Item/Skin/Icon_SkinIcon_69,Icon/Icon01_Head/Icon01_Head_S_P03,,,4,10,2250,30063,SS_37-3001_SS-SS-SS_N37,T_ITEM_Info_30016,,1,,,1-3,492-56
40064,4,T_ITEM_NAME_40064,Icon/Item/Skin/Icon_SkinIcon_69,Icon/Icon01_Head/Icon01_Head_S_P04,,,4,10,2250,40064,SS_37-4001_SS-SS-SS_N37,T_ITEM_Info_40016,,1,,,1-3,492-56
50066,4,T_ITEM_NAME_50066,Icon/Item/Skin/Icon_SkinIcon_69,Icon/Icon01_Head/Icon01_Head_S_P05,,,4,10,2250,50066,SS_37-5001_SS-SS-SS_N37,T_ITEM_Info_50019,,1,,,1-3,492-56
60066,4,T_ITEM_NAME_60066,Icon/Item/Skin/Icon_SkinIcon_69,Icon/Icon01_Head/Icon01_Head_S_P06,,,4,10,2250,60066,SS_37-6001_SS-SS-SS_N37,T_ITEM_Info_60018,,1,,,1-3,492-56
70066,4,T_ITEM_NAME_70066,Icon/Item/Skin/Icon_SkinIcon_69,Icon/Icon01_Head/Icon01_Head_S_P07,,,4,10,2250,70066,SS_37-7001_SS-SS-SS_N37,T_ITEM_Info_70016,,1,,,1-3,492-56
80063,4,T_ITEM_NAME_80063,Icon/Item/Skin/Icon_SkinIcon_69,Icon/Icon01_Head/Icon01_Head_S_P08,,,4,10,2250,80063,SS_37-8001_SS-SS-SS_N37,T_ITEM_Info_80016,,1,,,1-3,492-56
90064,4,T_ITEM_NAME_90064,Icon/Item/Skin/Icon_SkinIcon_69,Icon/Icon01_Head/Icon01_Head_S_P09,,,4,10,3000,90064,SS_37-9001_SS-SS-SS_S37,T_ITEM_Info_90016,,1,,,1-3,352-492-56
1000152,4,T_ITEM_NAME_1000152,Icon/Item/Skin/Icon_SkinIcon_69,Icon/Icon01_Head/Icon01_Head_S_P10,,,4,10,3000,1000152,SS_37-10001_SS-SS-SS_S37,T_ITEM_Info_1000104,,1,,,1-3,353-492-56
1100151,4,T_ITEM_NAME_1100151,Icon/Item/Skin/Icon_SkinIcon_69,Icon/Icon01_Head/Icon01_Head_S_P11,,,4,10,3000,1100151,SS_37-11001_SS-SS-SS_S37,T_ITEM_Info_1100104,,1,,,1-3,354-492-56
1200151,4,T_ITEM_NAME_1200151,Icon/Item/Skin/Icon_SkinIcon_69,Icon/Icon01_Head/Icon01_Head_S_P12,,,4,10,3000,1200151,SS_37-12001_SS-SS-SS_S37,T_ITEM_Info_1200103,,1,,,1-3,355-492-56
1300150,4,T_ITEM_NAME_1300150,Icon/Item/Skin/Icon_SkinIcon_69,Icon/Icon01_Head/Icon01_Head_S_P13,,,4,10,3000,1300150,SS_37-13001_SS-SS-SS_S37,T_ITEM_Info_1300103,,1,,,1-3,356-492-56
1400150,4,T_ITEM_NAME_1400150,Icon/Item/Skin/Icon_SkinIcon_69,Icon/Icon01_Head/Icon01_Head_S_P14,,,4,10,3000,1400150,SS_37-14001_SS-SS-SS_S37,T_ITEM_Info_1400101,,1,,,1-3,357-492-56
1500148,4,T_ITEM_NAME_1500148,Icon/Item/Skin/Icon_SkinIcon_69,Icon/Icon01_Head/Icon01_Head_S_P15,,,4,10,3000,1500148,SS_37-15001_SS-SS-SS_S37,T_ITEM_Info_1500101,,1,,,1-3,358-492-56
1600149,4,T_ITEM_NAME_1600149,Icon/Item/Skin/Icon_SkinIcon_69,Icon/Icon01_Head/Icon01_Head_S_P16,,,4,10,3000,1600149,SS_37-16001_SS-SS-SS_S37,T_ITEM_Info_1600101,,1,,,1-3,359-492-56
1700148,4,T_ITEM_NAME_1700148,Icon/Item/Skin/Icon_SkinIcon_69,Icon/Icon01_Head/Icon01_Head_S_P17,,,4,10,3000,1700148,SS_37-17001_SS-SS-SS_S37,T_ITEM_Info_1700101,,1,,,1-3,360-492-56
1800148,4,T_ITEM_NAME_1800148,Icon/Item/Skin/Icon_SkinIcon_69,Icon/Icon01_Head/Icon01_Head_S_P18,,,4,10,3000,1800148,SS_37-18001_SS-SS-SS_S37,T_ITEM_Info_1800101,,1,,,1-3,361-492-56
1900148,4,T_ITEM_NAME_1900148,Icon/Item/Skin/Icon_SkinIcon_69,Icon/Icon01_Head/Icon01_Head_S_P19,,,4,10,3000,1900148,SS_37-19001_SS-SS-SS_S37,T_ITEM_Info_1900101,,1,,,1-3,362-492-56
2000149,4,T_ITEM_NAME_2000149,Icon/Item/Skin/Icon_SkinIcon_69,Icon/Icon01_Head/Icon01_Head_S_P20,,,4,10,3000,2000149,SS_37-20001_SS-SS-SS_S37,T_ITEM_Info_2000101,,1,,,1-3,363-492-56
2100148,4,T_ITEM_NAME_2100148,Icon/Item/Skin/Icon_SkinIcon_69,Icon/Icon01_Head/Icon01_Head_S_P21,,,4,10,3000,2100148,SS_37-21001_SS-SS-SS_S37,T_ITEM_Info_2100101,,1,,,1-3,364-492-56
2200148,4,T_ITEM_NAME_2200148,Icon/Item/Skin/Icon_SkinIcon_69,Icon/Icon01_Head/Icon01_Head_S_P22,,,4,10,3000,2200148,SS_37-22001_SS-SS-SS_S37,T_ITEM_Info_2200101,,1,,,1-3,365-492-56
9000149,4,T_ITEM_NAME_9000149,Icon/Item/Skin/Icon_SkinIcon_69,Icon/Icon01_Head/Icon01_Head_S_P90,,,4,10,3000,9000149,SS_37-90001_SS-SS-SS_S37,T_ITEM_Info_9000101,,1,,,1-3,366-492-56
91001048,4,T_ITEM_NAME_91001048,Icon/Item/Skin/Icon_SkinIcon_69,Icon/Icon01_Head/Icon01_Head_S_P91,,,4,10,3000,91001048,SS_37-91001_SS-SS-SS_S37,T_ITEM_Info_91001001,,1,,,1-3,367-492-56
2300148,4,T_ITEM_NAME_2300148,Icon/Item/Skin/Icon_SkinIcon_69,Icon/Icon01_Head/Icon01_Head_S_P23,,,4,10,3000,2300148,SS_37-23001_SS-SS-SS_S37,T_ITEM_Info_2300101,,1,,,1-3,368-492-56
2400148,4,T_ITEM_NAME_2400148,Icon/Item/Skin/Icon_SkinIcon_69,Icon/Icon01_Head/Icon01_Head_S_P24,,,4,10,3000,2400148,SS_37-24001_SS-SS-SS_S37,T_ITEM_Info_2400101,,1,,,1-3,369-492-56
2500148,4,T_ITEM_NAME_2500148,Icon/Item/Skin/Icon_SkinIcon_69,Icon/Icon01_Head/Icon01_Head_S_P25,,,4,10,3000,2500148,SS_37-25001_SS-SS-SS_S37,T_ITEM_Info_2500101,,1,,,1-3,370-492-56
2600148,4,T_ITEM_NAME_2600148,Icon/Item/Skin/Icon_SkinIcon_69,Icon/Icon01_Head/Icon01_Head_S_P26,,,4,10,3000,2600148,SS_37-26001_SS-SS-SS_S37,T_ITEM_Info_2600101,,1,,,1-3,371-492-56
2700148,4,T_ITEM_NAME_2700148,Icon/Item/Skin/Icon_SkinIcon_69,Icon/Icon01_Head/Icon01_Head_S_P27,,,4,10,3000,2700148,27001_SS,T_ITEM_Info_2700101,,1,,,1-3,372-492-56-59
2800148,4,T_ITEM_NAME_2800148,Icon/Item/Skin/Icon_SkinIcon_69,Icon/Icon01_Head/Icon01_Head_S_P28,,,4,10,3000,2800148,SS_37-28001_SS-SS-SS_S37,T_ITEM_Info_2800101,,1,,,1-3,373-492-56
2900148,4,T_ITEM_NAME_2900148,Icon/Item/Skin/Icon_SkinIcon_69,Icon/Icon01_Head/Icon01_Head_S_P29,,,4,10,3000,2900148,SS_37-29001_SS-SS-SS_S37,T_ITEM_Info_2900101,,1,,,1-3,374-492-56
3000149,4,T_ITEM_NAME_3000149,Icon/Item/Skin/Icon_SkinIcon_69,Icon/Icon01_Head/Icon01_Head_S_P30,,,4,10,3000,3000149,SS_37-30001_SS-SS-SS_S37,T_ITEM_Info_3000101,,1,,,1-3,375-492-56
3100148,4,T_ITEM_NAME_3100148,Icon/Item/Skin/Icon_SkinIcon_69,Icon/Icon01_Head/Icon01_Head_S_P31,,,4,10,3000,3100148,SS_37-31001_SS-SS-SS_S37,T_ITEM_Info_3100101,,1,,,1-3,376-492-56
3200148,4,T_ITEM_NAME_3200148,Icon/Item/Skin/Icon_SkinIcon_69,Icon/Icon01_Head/Icon01_Head_S_P32,,,4,10,3000,3200148,SS_37-32001_SS-SS-SS_S37,T_ITEM_Info_3200101,,1,,,1-3,377-492-56
3300148,4,T_ITEM_NAME_3300148,Icon/Item/Skin/Icon_SkinIcon_69,Icon/Icon01_Head/Icon01_Head_S_P33,,,4,10,3000,3300148,SS_37-33001_SS-SS-SS_S37,T_ITEM_Info_3300101,,1,,,1-3,378-492-56
3400148,4,T_ITEM_NAME_3400148,Icon/Item/Skin/Icon_SkinIcon_69,Icon/Icon01_Head/Icon01_Head_S_P34,,,4,10,3000,3400148,SS_37-34001_SS-SS-SS_S37,T_ITEM_Info_3400101,,1,,,1-3,379-492-56
3500149,4,T_ITEM_NAME_3500149,Icon/Item/Skin/Icon_SkinIcon_69,Icon/Icon01_Head/Icon01_Head_S_P35,,,4,10,3000,3500149,SS_37-35001_SS-SS-SS_S37,T_ITEM_Info_3500101,,1,,,1-3,380-492-56
3600145,4,T_ITEM_NAME_3600145,Icon/Item/Skin/Icon_SkinIcon_69,Icon/Icon01_Head/Icon01_Head_S_P36,,,4,10,3000,3600145,SS_37-36001_SS-SS-SS_S37,T_ITEM_Info_3600101,,1,,,1-3,381-492-56
3700145,4,T_ITEM_NAME_3700145,Icon/Item/Skin/Icon_SkinIcon_69,Icon/Icon01_Head/Icon01_Head_S_P37,,,4,10,3000,3700145,SS_37-37001_SS-SS-SS_S37,T_ITEM_Info_3700101,,1,,,1-3,382-492-56
3800145,4,T_ITEM_NAME_3800145,Icon/Item/Skin/Icon_SkinIcon_69,Icon/Icon01_Head/Icon01_Head_S_P38,,,4,10,3000,3800145,SS_37-38001_SS-SS-SS_S37,T_ITEM_Info_3800101,,1,,,1-3,383-492-56
3900145,4,T_ITEM_NAME_3900145,Icon/Item/Skin/Icon_SkinIcon_69,Icon/Icon01_Head/Icon01_Head_S_P39,,,4,10,3000,3900145,SS_37-39001_SS-SS-SS_S37,T_ITEM_Info_3900101,,1,,,1-3,384-492-56
C4000145,4,T_ITEM_NAME_C4000145,Icon/Item/Skin/Icon_SkinIcon_69,Icon/Icon01_Head/Icon01_Head_S_P40,,,4,10,3000,C4000145,SS_37-40001_SS-SS-SS_S37,T_ITEM_Info_C4000101,,1,,,1-3,385-492-56
C4100145,4,T_ITEM_NAME_C4100145,Icon/Item/Skin/Icon_SkinIcon_69,Icon/Icon01_Head/Icon01_Head_S_P41,,,4,10,3000,C4100145,SS_37-41001_SS-SS-SS_S37,T_ITEM_Info_C4100101,,1,,,1-3,386-492-56
C4200145,4,T_ITEM_NAME_C4200145,Icon/Item/Skin/Icon_SkinIcon_69,Icon/Icon01_Head/Icon01_Head_S_P42,,,4,10,3000,C4200145,SS_37-42001_SS-SS-SS_S37,T_ITEM_Info_C4200101,,1,,,1-3,387-492-56
10067,4,T_ITEM_NAME_10067,Icon/Item/Skin/Icon_SkinIcon_71,Icon/Icon01_Head/Icon01_Head_S_P01,,,4,10,2250,10067,SS_38-1001_SS-SS-SS_N38,T_ITEM_Info_10016,,1,,,1-3,493-56
20067,4,T_ITEM_NAME_20067,Icon/Item/Skin/Icon_SkinIcon_71,Icon/Icon01_Head/Icon01_Head_S_P02,,,4,10,3000,20067,SS_38-2001_SS-SS-SS_S38,T_ITEM_Info_20016,,1,,,1-3,493-56
30064,4,T_ITEM_NAME_30064,Icon/Item/Skin/Icon_SkinIcon_71,Icon/Icon01_Head/Icon01_Head_S_P03,,,4,10,2250,30064,SS_38-3001_SS-SS-SS_N38,T_ITEM_Info_30016,,1,,,1-3,493-56
40065,4,T_ITEM_NAME_40065,Icon/Item/Skin/Icon_SkinIcon_71,Icon/Icon01_Head/Icon01_Head_S_P04,,,4,10,2250,40065,SS_38-4001_SS-SS-SS_N38,T_ITEM_Info_40016,,1,,,1-3,493-56
50067,4,T_ITEM_NAME_50067,Icon/Item/Skin/Icon_SkinIcon_71,Icon/Icon01_Head/Icon01_Head_S_P05,,,4,10,2250,50067,SS_38-5001_SS-SS-SS_N38,T_ITEM_Info_50019,,1,,,1-3,493-56
60067,4,T_ITEM_NAME_60067,Icon/Item/Skin/Icon_SkinIcon_71,Icon/Icon01_Head/Icon01_Head_S_P06,,,4,10,2250,60067,SS_38-6001_SS-SS-SS_N38,T_ITEM_Info_60018,,1,,,1-3,493-56
70067,4,T_ITEM_NAME_70067,Icon/Item/Skin/Icon_SkinIcon_71,Icon/Icon01_Head/Icon01_Head_S_P07,,,4,10,2250,70067,SS_38-7001_SS-SS-SS_N38,T_ITEM_Info_70016,,1,,,1-3,493-56
80064,4,T_ITEM_NAME_80064,Icon/Item/Skin/Icon_SkinIcon_71,Icon/Icon01_Head/Icon01_Head_S_P08,,,4,10,2250,80064,SS_38-8001_SS-SS-SS_N38,T_ITEM_Info_80016,,1,,,1-3,493-56
90065,4,T_ITEM_NAME_90065,Icon/Item/Skin/Icon_SkinIcon_71,Icon/Icon01_Head/Icon01_Head_S_P09,,,4,10,3000,90065,SS_38-9001_SS-SS-SS_S38,T_ITEM_Info_90016,,1,,,1-3,352-493-56
1000153,4,T_ITEM_NAME_1000153,Icon/Item/Skin/Icon_SkinIcon_71,Icon/Icon01_Head/Icon01_Head_S_P10,,,4,10,3000,1000153,SS_38-10001_SS-SS-SS_S38,T_ITEM_Info_1000104,,1,,,1-3,353-493-56
1100152,4,T_ITEM_NAME_1100152,Icon/Item/Skin/Icon_SkinIcon_71,Icon/Icon01_Head/Icon01_Head_S_P11,,,4,10,3000,1100152,SS_38-11001_SS-SS-SS_S38,T_ITEM_Info_1100104,,1,,,1-3,354-493-56
1200152,4,T_ITEM_NAME_1200152,Icon/Item/Skin/Icon_SkinIcon_71,Icon/Icon01_Head/Icon01_Head_S_P12,,,4,10,3000,1200152,SS_38-12001_SS-SS-SS_S38,T_ITEM_Info_1200103,,1,,,1-3,355-493-56
1300151,4,T_ITEM_NAME_1300151,Icon/Item/Skin/Icon_SkinIcon_71,Icon/Icon01_Head/Icon01_Head_S_P13,,,4,10,3000,1300151,SS_38-13001_SS-SS-SS_S38,T_ITEM_Info_1300103,,1,,,1-3,356-493-56
1400151,4,T_ITEM_NAME_1400151,Icon/Item/Skin/Icon_SkinIcon_71,Icon/Icon01_Head/Icon01_Head_S_P14,,,4,10,3000,1400151,SS_38-14001_SS-SS-SS_S38,T_ITEM_Info_1400101,,1,,,1-3,357-493-56
1500149,4,T_ITEM_NAME_1500149,Icon/Item/Skin/Icon_SkinIcon_71,Icon/Icon01_Head/Icon01_Head_S_P15,,,4,10,3000,1500149,SS_38-15001_SS-SS-SS_S38,T_ITEM_Info_1500101,,1,,,1-3,358-493-56
1600150,4,T_ITEM_NAME_1600150,Icon/Item/Skin/Icon_SkinIcon_71,Icon/Icon01_Head/Icon01_Head_S_P16,,,4,10,3000,1600150,SS_38-16001_SS-SS-SS_S38,T_ITEM_Info_1600101,,1,,,1-3,359-493-56
1700149,4,T_ITEM_NAME_1700149,Icon/Item/Skin/Icon_SkinIcon_71,Icon/Icon01_Head/Icon01_Head_S_P17,,,4,10,3000,1700149,SS_38-17001_SS-SS-SS_S38,T_ITEM_Info_1700101,,1,,,1-3,360-493-56
1800149,4,T_ITEM_NAME_1800149,Icon/Item/Skin/Icon_SkinIcon_71,Icon/Icon01_Head/Icon01_Head_S_P18,,,4,10,3000,1800149,SS_38-18001_SS-SS-SS_S38,T_ITEM_Info_1800101,,1,,,1-3,361-493-56
1900149,4,T_ITEM_NAME_1900149,Icon/Item/Skin/Icon_SkinIcon_71,Icon/Icon01_Head/Icon01_Head_S_P19,,,4,10,3000,1900149,SS_38-19001_SS-SS-SS_S38,T_ITEM_Info_1900101,,1,,,1-3,362-493-56
2000150,4,T_ITEM_NAME_2000150,Icon/Item/Skin/Icon_SkinIcon_71,Icon/Icon01_Head/Icon01_Head_S_P20,,,4,10,3000,2000150,SS_38-20001_SS-SS-SS_S38,T_ITEM_Info_2000101,,1,,,1-3,363-493-56
2100149,4,T_ITEM_NAME_2100149,Icon/Item/Skin/Icon_SkinIcon_71,Icon/Icon01_Head/Icon01_Head_S_P21,,,4,10,3000,2100149,SS_38-21001_SS-SS-SS_S38,T_ITEM_Info_2100101,,1,,,1-3,364-493-56
2200149,4,T_ITEM_NAME_2200149,Icon/Item/Skin/Icon_SkinIcon_71,Icon/Icon01_Head/Icon01_Head_S_P22,,,4,10,3000,2200149,SS_38-22001_SS-SS-SS_S38,T_ITEM_Info_2200101,,1,,,1-3,365-493-56
9000150,4,T_ITEM_NAME_9000150,Icon/Item/Skin/Icon_SkinIcon_71,Icon/Icon01_Head/Icon01_Head_S_P90,,,4,10,3000,9000150,SS_38-90001_SS-SS-SS_S38,T_ITEM_Info_9000101,,1,,,1-3,366-493-56
91001049,4,T_ITEM_NAME_91001049,Icon/Item/Skin/Icon_SkinIcon_71,Icon/Icon01_Head/Icon01_Head_S_P91,,,4,10,3000,91001049,SS_38-91001_SS-SS-SS_S38,T_ITEM_Info_91001001,,1,,,1-3,367-493-56
2300149,4,T_ITEM_NAME_2300149,Icon/Item/Skin/Icon_SkinIcon_71,Icon/Icon01_Head/Icon01_Head_S_P23,,,4,10,3000,2300149,SS_38-23001_SS-SS-SS_S38,T_ITEM_Info_2300101,,1,,,1-3,368-493-56
2400149,4,T_ITEM_NAME_2400149,Icon/Item/Skin/Icon_SkinIcon_71,Icon/Icon01_Head/Icon01_Head_S_P24,,,4,10,3000,2400149,SS_38-24001_SS-SS-SS_S38,T_ITEM_Info_2400101,,1,,,1-3,369-493-56
2500149,4,T_ITEM_NAME_2500149,Icon/Item/Skin/Icon_SkinIcon_71,Icon/Icon01_Head/Icon01_Head_S_P25,,,4,10,3000,2500149,SS_38-25001_SS-SS-SS_S38,T_ITEM_Info_2500101,,1,,,1-3,370-493-56
2600149,4,T_ITEM_NAME_2600149,Icon/Item/Skin/Icon_SkinIcon_71,Icon/Icon01_Head/Icon01_Head_S_P26,,,4,10,3000,2600149,SS_38-26001_SS-SS-SS_S38,T_ITEM_Info_2600101,,1,,,1-3,371-493-56
2700149,4,T_ITEM_NAME_2700149,Icon/Item/Skin/Icon_SkinIcon_71,Icon/Icon01_Head/Icon01_Head_S_P27,,,4,10,3000,2700149,27001_SS,T_ITEM_Info_2700101,,1,,,1-3,372-493-56-59
2800149,4,T_ITEM_NAME_2800149,Icon/Item/Skin/Icon_SkinIcon_71,Icon/Icon01_Head/Icon01_Head_S_P28,,,4,10,3000,2800149,SS_38-28001_SS-SS-SS_S38,T_ITEM_Info_2800101,,1,,,1-3,373-493-56
2900149,4,T_ITEM_NAME_2900149,Icon/Item/Skin/Icon_SkinIcon_71,Icon/Icon01_Head/Icon01_Head_S_P29,,,4,10,3000,2900149,SS_38-29001_SS-SS-SS_S38,T_ITEM_Info_2900101,,1,,,1-3,374-493-56
3000150,4,T_ITEM_NAME_3000150,Icon/Item/Skin/Icon_SkinIcon_71,Icon/Icon01_Head/Icon01_Head_S_P30,,,4,10,3000,3000150,SS_38-30001_SS-SS-SS_S38,T_ITEM_Info_3000101,,1,,,1-3,375-493-56
3100149,4,T_ITEM_NAME_3100149,Icon/Item/Skin/Icon_SkinIcon_71,Icon/Icon01_Head/Icon01_Head_S_P31,,,4,10,3000,3100149,SS_38-31001_SS-SS-SS_S38,T_ITEM_Info_3100101,,1,,,1-3,376-493-56
3200149,4,T_ITEM_NAME_3200149,Icon/Item/Skin/Icon_SkinIcon_71,Icon/Icon01_Head/Icon01_Head_S_P32,,,4,10,3000,3200149,SS_38-32001_SS-SS-SS_S38,T_ITEM_Info_3200101,,1,,,1-3,377-493-56
3300149,4,T_ITEM_NAME_3300149,Icon/Item/Skin/Icon_SkinIcon_71,Icon/Icon01_Head/Icon01_Head_S_P33,,,4,10,3000,3300149,SS_38-33001_SS-SS-SS_S38,T_ITEM_Info_3300101,,1,,,1-3,378-493-56
3400149,4,T_ITEM_NAME_3400149,Icon/Item/Skin/Icon_SkinIcon_71,Icon/Icon01_Head/Icon01_Head_S_P34,,,4,10,3000,3400149,SS_38-34001_SS-SS-SS_S38,T_ITEM_Info_3400101,,1,,,1-3,379-493-56
3500150,4,T_ITEM_NAME_3500150,Icon/Item/Skin/Icon_SkinIcon_71,Icon/Icon01_Head/Icon01_Head_S_P35,,,4,10,3000,3500150,SS_38-35001_SS-SS-SS_S38,T_ITEM_Info_3500101,,1,,,1-3,380-493-56
3600149,4,T_ITEM_NAME_3600149,Icon/Item/Skin/Icon_SkinIcon_71,Icon/Icon01_Head/Icon01_Head_S_P36,,,4,10,3000,3600149,SS_38-36001_SS-SS-SS_S38,T_ITEM_Info_3600101,,1,,,1-3,381-493-56
3700146,4,T_ITEM_NAME_3700146,Icon/Item/Skin/Icon_SkinIcon_71,Icon/Icon01_Head/Icon01_Head_S_P37,,,4,10,3000,3700146,SS_38-37001_SS-SS-SS_S38,T_ITEM_Info_3700101,,1,,,1-3,382-493-56
3800146,4,T_ITEM_NAME_3800146,Icon/Item/Skin/Icon_SkinIcon_71,Icon/Icon01_Head/Icon01_Head_S_P38,,,4,10,3000,3800146,SS_38-38001_SS-SS-SS_S38,T_ITEM_Info_3800101,,1,,,1-3,383-493-56
3900146,4,T_ITEM_NAME_3900146,Icon/Item/Skin/Icon_SkinIcon_71,Icon/Icon01_Head/Icon01_Head_S_P39,,,4,10,3000,3900146,SS_38-39001_SS-SS-SS_S38,T_ITEM_Info_3900101,,1,,,1-3,384-493-56
C4000146,4,T_ITEM_NAME_C4000146,Icon/Item/Skin/Icon_SkinIcon_71,Icon/Icon01_Head/Icon01_Head_S_P40,,,4,10,3000,C4000146,SS_38-40001_SS-SS-SS_S38,T_ITEM_Info_C4000101,,1,,,1-3,385-493-56
C4100146,4,T_ITEM_NAME_C4100146,Icon/Item/Skin/Icon_SkinIcon_71,Icon/Icon01_Head/Icon01_Head_S_P41,,,4,10,3000,C4100146,SS_38-41001_SS-SS-SS_S38,T_ITEM_Info_C4100101,,1,,,1-3,386-493-56
C4200146,4,T_ITEM_NAME_C4200146,Icon/Item/Skin/Icon_SkinIcon_71,Icon/Icon01_Head/Icon01_Head_S_P42,,,4,10,3000,C4200146,SS_38-42001_SS-SS-SS_S38,T_ITEM_Info_C4200101,,1,,,1-3,387-493-56
10068,4,T_ITEM_NAME_10068,Icon/Item/Skin/Icon_SkinIcon_70,Icon/Icon01_Head/Icon01_Head_S_P01,,,4,10,2250,10068,SS_39,T_ITEM_Info_10016,,1,,,25,494-56
20068,4,T_ITEM_NAME_20068,Icon/Item/Skin/Icon_SkinIcon_70,Icon/Icon01_Head/Icon01_Head_S_P02,,,4,10,3000,20068,SS_39,T_ITEM_Info_20016,,1,,,25,494-56
30065,4,T_ITEM_NAME_30065,Icon/Item/Skin/Icon_SkinIcon_70,Icon/Icon01_Head/Icon01_Head_S_P03,,,4,10,2250,30065,SS_39,T_ITEM_Info_30016,,1,,,25,494-56
40066,4,T_ITEM_NAME_40066,Icon/Item/Skin/Icon_SkinIcon_70,Icon/Icon01_Head/Icon01_Head_S_P04,,,4,10,2250,40066,SS_39,T_ITEM_Info_40016,,1,,,25,494-56
50068,4,T_ITEM_NAME_50068,Icon/Item/Skin/Icon_SkinIcon_70,Icon/Icon01_Head/Icon01_Head_S_P05,,,4,10,2250,50068,SS_39,T_ITEM_Info_50019,,1,,,25,494-56
60068,4,T_ITEM_NAME_60068,Icon/Item/Skin/Icon_SkinIcon_70,Icon/Icon01_Head/Icon01_Head_S_P06,,,4,10,2250,60068,SS_39,T_ITEM_Info_60018,,1,,,25,494-56
70068,4,T_ITEM_NAME_70068,Icon/Item/Skin/Icon_SkinIcon_70,Icon/Icon01_Head/Icon01_Head_S_P07,,,4,10,2250,70068,SS_39,T_ITEM_Info_70016,,1,,,25,494-56
80065,4,T_ITEM_NAME_80065,Icon/Item/Skin/Icon_SkinIcon_70,Icon/Icon01_Head/Icon01_Head_S_P08,,,4,10,2250,80065,SS_39,T_ITEM_Info_80016,,1,,,25,494-56
90066,4,T_ITEM_NAME_90066,Icon/Item/Skin/Icon_SkinIcon_70,Icon/Icon01_Head/Icon01_Head_S_P09,,,4,10,3000,90066,SS_39,T_ITEM_Info_90016,,1,,,25,352-494-56
1000154,4,T_ITEM_NAME_1000154,Icon/Item/Skin/Icon_SkinIcon_70,Icon/Icon01_Head/Icon01_Head_S_P10,,,4,10,3000,1000154,SS_39,T_ITEM_Info_1000104,,1,,,25,353-494-56
1100153,4,T_ITEM_NAME_1100153,Icon/Item/Skin/Icon_SkinIcon_70,Icon/Icon01_Head/Icon01_Head_S_P11,,,4,10,3000,1100153,SS_39,T_ITEM_Info_1100104,,1,,,25,354-494-56
1200153,4,T_ITEM_NAME_1200153,Icon/Item/Skin/Icon_SkinIcon_70,Icon/Icon01_Head/Icon01_Head_S_P12,,,4,10,3000,1200153,SS_39,T_ITEM_Info_1200103,,1,,,25,355-494-56
1300152,4,T_ITEM_NAME_1300152,Icon/Item/Skin/Icon_SkinIcon_70,Icon/Icon01_Head/Icon01_Head_S_P13,,,4,10,3000,1300152,SS_39,T_ITEM_Info_1300103,,1,,,25,356-494-56
1400152,4,T_ITEM_NAME_1400152,Icon/Item/Skin/Icon_SkinIcon_70,Icon/Icon01_Head/Icon01_Head_S_P14,,,4,10,3000,1400152,SS_39,T_ITEM_Info_1400101,,1,,,25,357-494-56
1500150,4,T_ITEM_NAME_1500150,Icon/Item/Skin/Icon_SkinIcon_70,Icon/Icon01_Head/Icon01_Head_S_P15,,,4,10,3000,1500150,SS_39,T_ITEM_Info_1500101,,1,,,25,358-494-56
1600151,4,T_ITEM_NAME_1600151,Icon/Item/Skin/Icon_SkinIcon_70,Icon/Icon01_Head/Icon01_Head_S_P16,,,4,10,3000,1600151,SS_39,T_ITEM_Info_1600101,,1,,,25,359-494-56
1700150,4,T_ITEM_NAME_1700150,Icon/Item/Skin/Icon_SkinIcon_70,Icon/Icon01_Head/Icon01_Head_S_P17,,,4,10,3000,1700150,SS_39,T_ITEM_Info_1700101,,1,,,25,360-494-56
1800150,4,T_ITEM_NAME_1800150,Icon/Item/Skin/Icon_SkinIcon_70,Icon/Icon01_Head/Icon01_Head_S_P18,,,4,10,3000,1800150,SS_39,T_ITEM_Info_1800101,,1,,,25,361-494-56
1900150,4,T_ITEM_NAME_1900150,Icon/Item/Skin/Icon_SkinIcon_70,Icon/Icon01_Head/Icon01_Head_S_P19,,,4,10,3000,1900150,SS_39,T_ITEM_Info_1900101,,1,,,25,362-494-56
2000151,4,T_ITEM_NAME_2000151,Icon/Item/Skin/Icon_SkinIcon_70,Icon/Icon01_Head/Icon01_Head_S_P20,,,4,10,3000,2000151,SS_39,T_ITEM_Info_2000101,,1,,,25,363-494-56
2100150,4,T_ITEM_NAME_2100150,Icon/Item/Skin/Icon_SkinIcon_70,Icon/Icon01_Head/Icon01_Head_S_P21,,,4,10,3000,2100150,SS_39,T_ITEM_Info_2100101,,1,,,25,364-494-56
2200150,4,T_ITEM_NAME_2200150,Icon/Item/Skin/Icon_SkinIcon_70,Icon/Icon01_Head/Icon01_Head_S_P22,,,4,10,3000,2200150,SS_39,T_ITEM_Info_2200101,,1,,,25,365-494-56
